naics3d,naics3d_label,tech40_id,tech40_label,tech40_labelshort,cosine3d,n_patent,xposure3d
336,Transportation Equipment Manufacturing,6,Predictive Energy Management and Distribution,Energy Management,8.720962714486788,221,2.862147812018829
336,Transportation Equipment Manufacturing,7,Industrial Automation & Robot Control,Industrial Automation,16.495715741379275,439,3.4971653628326096
336,Transportation Equipment Manufacturing,8,Remote Monitoring & Control Systems,Remote Monitoring,6.664353464673236,156,2.595502089483557
336,Transportation Equipment Manufacturing,9,Smart Home & Intelligent Household Control,Smart Home,0.9674794853441474,24,0.8581901539673985
336,Transportation Equipment Manufacturing,10,Intelligent Logistics,Intelligent Logistics,15.387942015387036,269,3.427785522494883
336,Transportation Equipment Manufacturing,11,Autonomous Vehicles & UAVs,Autonomous Vehicles,153.82663438927423,3562,5.728983963134619
336,Transportation Equipment Manufacturing,12,Parking & Vehicle Space Management,Parking Management,26.12466894949683,612,3.9563933191376077
336,Transportation Equipment Manufacturing,13,Vehicle Telematics & Electric Vehicle Management,Vehicle Telematics,181.08575933981604,3818,5.892125531832594
336,Transportation Equipment Manufacturing,14,Passenger Transportation,Passenger Transportation,4.7291789380375375,96,2.2578939934650495
336,Transportation Equipment Manufacturing,15,Food Ordering & Vending Systems,Food Ordering,0,0,-0
336,Transportation Equipment Manufacturing,16,Digital Advertising,Digital Advertising,0.20471418116612375,7,0.20331063539155195
336,Transportation Equipment Manufacturing,17,Electronic Trading and Auctions,E-Trading,0.13691241225085968,3,0.13648824318148362
336,Transportation Equipment Manufacturing,18,Online Shopping Platforms,Online Shopping,0,2,-0
336,Transportation Equipment Manufacturing,19,E-Coupons & Promotion Management,E-Coupons,0.5828884791358041,20,0.5540966193427522
336,Transportation Equipment Manufacturing,20,Electronic Payments & Financial Transactions,E-Payment,2.4098776613692503,72,1.6132303656917975
336,Transportation Equipment Manufacturing,21,Mobile Payments,Mobile Payment,1.2201694966518017,46,1.028821567061995
336,Transportation Equipment Manufacturing,22,Gaming & Wagering Systems,Gaming,0.03150146362098593,1,0.03149625590750348
336,Transportation Equipment Manufacturing,23,Digital Authentication,Digital Authentification,4.024506861598727,127,2.100639260928648
336,Transportation Equipment Manufacturing,24,E-Learning,E-Learning,0.08954146304112864,3,0.08942224032141798
336,Transportation Equipment Manufacturing,25,Location-Based Services & Tracking,Location-Based Services,0.6951196228101849,29,0.6486638219913501
336,Transportation Equipment Manufacturing,26,Voice Communication,Voice Communication,0.6415082708551574,24,0.60409067119817
336,Transportation Equipment Manufacturing,27,Electronic Messaging,Electronic Messaging,0.46841693748535035,18,0.4527862134804988
336,Transportation Equipment Manufacturing,28,Workflow Management,Workflow Management,1.6842646206259306,43,1.2928147370243557
336,Transportation Equipment Manufacturing,29,Cloud Storage & Data Security,Cloud Storage,0.6215854590299363,21,0.5872459397015752
336,Transportation Equipment Manufacturing,30,Information Processing,Information Processing,3.2762779080656235,72,1.9023716893206786
336,Transportation Equipment Manufacturing,31,Cloud Computing,Cloud Computing,1.5873381833114213,57,1.2422534256168223
336,Transportation Equipment Manufacturing,32,Recommender Systems,Recommender Systems,0.05228987212806784,2,0.052266072636924454
336,Transportation Equipment Manufacturing,33,Social Networking & Media Platforms,Social Networking,0,0,-0
336,Transportation Equipment Manufacturing,34,Digital Media Content,Digital Media Content,0.19233963240491445,7,0.19117303176955983
336,Transportation Equipment Manufacturing,35,Augmented and Virtual Reality (AR/VR),AR/VR,1.8167436080083577,48,1.3585433709699826
336,Transportation Equipment Manufacturing,36,Machine Learning & Neural Networks,Machine Learning,5.514605154788337,217,2.4086684225437884
336,Transportation Equipment Manufacturing,37,Medical Imaging & Image Processing,Medical Imaging,2.084960714743235,59,1.4809980042492294
336,Transportation Equipment Manufacturing,38,Health Monitoring,Health Monitoring,0.19296565475701638,6,0.19178775038846899
336,Transportation Equipment Manufacturing,39,Medical Information,Medical Information,0,0,-0
336,Transportation Equipment Manufacturing,40,E-Healthcare,E-Healthcare,0.03712078088402438,1,0.03711226105457761
337,Furniture and Related Product Manufacturing,1,3D Printer Hardware,3D Printer Hardware,14.238217927876896,131,3.3503078447354566
337,Furniture and Related Product Manufacturing,2,3D Printing,3D Printing,34.05645814749758,291,4.221382338643942
337,Furniture and Related Product Manufacturing,3,Additive Manufacturing,Additive Manufacturing,23.398403434677142,192,3.846271292133442
337,Furniture and Related Product Manufacturing,4,Smart Agriculture & Water Management,Smart Agriculture,0,1,-0
337,Furniture and Related Product Manufacturing,5,Internet of Things (IoT),IoT,0.4601911839182632,6,0.4453254416080708
337,Furniture and Related Product Manufacturing,6,Predictive Energy Management and Distribution,Energy Management,0.10256924202569619,4,0.10239024240434746
337,Furniture and Related Product Manufacturing,7,Industrial Automation & Robot Control,Industrial Automation,0.21843976518469424,3,0.21673886379999005
337,Furniture and Related Product Manufacturing,8,Remote Monitoring & Control Systems,Remote Monitoring,0.5542467651137404,8,0.5291981921142684
337,Furniture and Related Product Manufacturing,9,Smart Home & Intelligent Household Control,Smart Home,11.3664760983515,118,3.125744950764363
337,Furniture and Related Product Manufacturing,10,Intelligent Logistics,Intelligent Logistics,0,0,-0
337,Furniture and Related Product Manufacturing,11,Autonomous Vehicles & UAVs,Autonomous Vehicles,0,0,-0
337,Furniture and Related Product Manufacturing,12,Parking & Vehicle Space Management,Parking Management,0,0,-0
337,Furniture and Related Product Manufacturing,13,Vehicle Telematics & Electric Vehicle Management,Vehicle Telematics,0,0,-0
337,Furniture and Related Product Manufacturing,14,Passenger Transportation,Passenger Transportation,0,0,-0
337,Furniture and Related Product Manufacturing,15,Food Ordering & Vending Systems,Food Ordering,0.33899076767622627,5,0.33281269113920486
337,Furniture and Related Product Manufacturing,16,Digital Advertising,Digital Advertising,0,0,-0
337,Furniture and Related Product Manufacturing,17,Electronic Trading and Auctions,E-Trading,0,0,-0
337,Furniture and Related Product Manufacturing,18,Online Shopping Platforms,Online Shopping,0,2,-0
337,Furniture and Related Product Manufacturing,19,E-Coupons & Promotion Management,E-Coupons,0,0,-0
337,Furniture and Related Product Manufacturing,20,Electronic Payments & Financial Transactions,E-Payment,0,0,-0
337,Furniture and Related Product Manufacturing,21,Mobile Payments,Mobile Payment,0,0,-0
337,Furniture and Related Product Manufacturing,22,Gaming & Wagering Systems,Gaming,0,0,-0
337,Furniture and Related Product Manufacturing,23,Digital Authentication,Digital Authentification,0,0,-0
337,Furniture and Related Product Manufacturing,24,E-Learning,E-Learning,0,1,-0
337,Furniture and Related Product Manufacturing,25,Location-Based Services & Tracking,Location-Based Services,0.09622026241387349,1,0.09607240430380702
337,Furniture and Related Product Manufacturing,26,Voice Communication,Voice Communication,0.10686745380230411,1,0.10666507615282361
337,Furniture and Related Product Manufacturing,27,Electronic Messaging,Electronic Messaging,0.09297672982001765,1,0.09284328937477541
337,Furniture and Related Product Manufacturing,28,Workflow Management,Workflow Management,0,2,-0
337,Furniture and Related Product Manufacturing,29,Cloud Storage & Data Security,Cloud Storage,0,1,-0
337,Furniture and Related Product Manufacturing,30,Information Processing,Information Processing,0,0,-0
337,Furniture and Related Product Manufacturing,31,Cloud Computing,Cloud Computing,0,0,-0
337,Furniture and Related Product Manufacturing,32,Recommender Systems,Recommender Systems,0.9207835159543036,11,0.8242355915783779
337,Furniture and Related Product Manufacturing,33,Social Networking & Media Platforms,Social Networking,0,0,-0
337,Furniture and Related Product Manufacturing,34,Digital Media Content,Digital Media Content,0,0,-0
337,Furniture and Related Product Manufacturing,35,Augmented and Virtual Reality (AR/VR),AR/VR,1.5655707743532048,17,1.2305935170969469
337,Furniture and Related Product Manufacturing,36,Machine Learning & Neural Networks,Machine Learning,0,4,-0
337,Furniture and Related Product Manufacturing,37,Medical Imaging & Image Processing,Medical Imaging,0,3,-0
337,Furniture and Related Product Manufacturing,38,Health Monitoring,Health Monitoring,0.3939988580998149,8,0.38445765124966313
337,Furniture and Related Product Manufacturing,39,Medical Information,Medical Information,0.12325804156129273,1,0.12294805563044682
337,Furniture and Related Product Manufacturing,40,E-Healthcare,E-Healthcare,0,3,-0
339,Miscellaneous Manufacturing,1,3D Printer Hardware,3D Printer Hardware,123.21312230479762,709,5.507079205234588
339,Miscellaneous Manufacturing,2,3D Printing,3D Printing,180.78880478880177,1005,5.89048435496124
339,Miscellaneous Manufacturing,3,Additive Manufacturing,Additive Manufacturing,102.0323015977921,489,5.318460639184782
339,Miscellaneous Manufacturing,4,Smart Agriculture & Water Management,Smart Agriculture,0.49711491068683267,3,0.478629834884036
339,Miscellaneous Manufacturing,5,Internet of Things (IoT),IoT,4.414468498954728,30,2.1906232824891765
339,Miscellaneous Manufacturing,6,Predictive Energy Management and Distribution,Energy Management,0.3512976880190375,2,0.34444614076215757
339,Miscellaneous Manufacturing,7,Industrial Automation & Robot Control,Industrial Automation,6.742223324425726,51,2.6069917322291993
339,Miscellaneous Manufacturing,8,Remote Monitoring & Control Systems,Remote Monitoring,1.7694512171027363,23,1.3355080306262652
339,Miscellaneous Manufacturing,9,Smart Home & Intelligent Household Control,Smart Home,0.13486242862779338,2,0.13445692861349848
339,Miscellaneous Manufacturing,10,Intelligent Logistics,Intelligent Logistics,0,3,-0
339,Miscellaneous Manufacturing,11,Autonomous Vehicles & UAVs,Autonomous Vehicles,0.18446539627168912,1,0.18343494932235532
339,Miscellaneous Manufacturing,12,Parking & Vehicle Space Management,Parking Management,0,0,-0
339,Miscellaneous Manufacturing,13,Vehicle Telematics & Electric Vehicle Management,Vehicle Telematics,0.12447494581610671,2,0.12415573045914144
339,Miscellaneous Manufacturing,14,Passenger Transportation,Passenger Transportation,0,0,-0
339,Miscellaneous Manufacturing,15,Food Ordering & Vending Systems,Food Ordering,0.15250895748208607,5,0.15192386045318154
339,Miscellaneous Manufacturing,16,Digital Advertising,Digital Advertising,6.272807199424274,35,2.535664989119357
339,Miscellaneous Manufacturing,17,Electronic Trading and Auctions,E-Trading,0,0,-0
339,Miscellaneous Manufacturing,18,Online Shopping Platforms,Online Shopping,1.1080228420236593,6,0.9557329188989611
339,Miscellaneous Manufacturing,19,E-Coupons & Promotion Management,E-Coupons,0.13397444685241514,1,0.13357686193392784
339,Miscellaneous Manufacturing,20,Electronic Payments & Financial Transactions,E-Payment,0.13395622306610966,4,0.1335587995074462
339,Miscellaneous Manufacturing,21,Mobile Payments,Mobile Payment,0.18288721067621036,4,0.18188273027434484
339,Miscellaneous Manufacturing,22,Gaming & Wagering Systems,Gaming,18.158791242720046,136,3.5930592984112386
339,Miscellaneous Manufacturing,23,Digital Authentication,Digital Authentification,1.7599130875447109,17,1.330805559470608
339,Miscellaneous Manufacturing,24,E-Learning,E-Learning,0.531917011140387,5,0.509575560354553
339,Miscellaneous Manufacturing,25,Location-Based Services & Tracking,Location-Based Services,0.5360992529856936,6,0.5132647388559584
339,Miscellaneous Manufacturing,26,Voice Communication,Voice Communication,1.231956807874712,11,1.0362717185571193
339,Miscellaneous Manufacturing,27,Electronic Messaging,Electronic Messaging,1.792439340955118,20,1.3467630562927515
339,Miscellaneous Manufacturing,28,Workflow Management,Workflow Management,11.27896430373439,59,3.11804601416956
339,Miscellaneous Manufacturing,29,Cloud Storage & Data Security,Cloud Storage,1.1504615460749403,9,0.9838689759159334
339,Miscellaneous Manufacturing,30,Information Processing,Information Processing,9.113278125662449,56,2.9058763319781282
339,Miscellaneous Manufacturing,31,Cloud Computing,Cloud Computing,0.15853577313050624,1,0.15787907809107862
339,Miscellaneous Manufacturing,32,Recommender Systems,Recommender Systems,0.6900508029143759,6,0.6444968192170654
339,Miscellaneous Manufacturing,33,Social Networking & Media Platforms,Social Networking,0.36416631475217537,4,0.35656275430372236
339,Miscellaneous Manufacturing,34,Digital Media Content,Digital Media Content,1.256394978228903,10,1.051581701622679
339,Miscellaneous Manufacturing,35,Augmented and Virtual Reality (AR/VR),AR/VR,17.071277699045908,120,3.5314013066631906
339,Miscellaneous Manufacturing,36,Machine Learning & Neural Networks,Machine Learning,1.0317242508377893,15,0.9036290583133527
339,Miscellaneous Manufacturing,37,Medical Imaging & Image Processing,Medical Imaging,215.3632882950242,1343,6.065478885783212
339,Miscellaneous Manufacturing,38,Health Monitoring,Health Monitoring,268.5680920018699,1730,6.286255129857074
339,Miscellaneous Manufacturing,39,Medical Information,Medical Information,372.0993540850758,2131,6.612309885644934
339,Miscellaneous Manufacturing,40,E-Healthcare,E-Healthcare,363.8655780373303,2079,6.589933577124129
411,Farm Product Wholesaler-Distributors,1,3D Printer Hardware,3D Printer Hardware,0,0,-0
411,Farm Product Wholesaler-Distributors,2,3D Printing,3D Printing,0,0,-0
411,Farm Product Wholesaler-Distributors,3,Additive Manufacturing,Additive Manufacturing,0,0,-0
411,Farm Product Wholesaler-Distributors,4,Smart Agriculture & Water Management,Smart Agriculture,22.560312838435596,63,3.809830302828823
411,Farm Product Wholesaler-Distributors,5,Internet of Things (IoT),IoT,12.886407948184296,44,3.2508223850185978
411,Farm Product Wholesaler-Distributors,6,Predictive Energy Management and Distribution,Energy Management,0,0,-0
411,Farm Product Wholesaler-Distributors,7,Industrial Automation & Robot Control,Industrial Automation,0.33115730491290546,2,0.32538511563038225
411,Farm Product Wholesaler-Distributors,8,Remote Monitoring & Control Systems,Remote Monitoring,0.6525894997009987,2,0.6133941785653015
411,Farm Product Wholesaler-Distributors,9,Smart Home & Intelligent Household Control,Smart Home,0,0,-0
411,Farm Product Wholesaler-Distributors,10,Intelligent Logistics,Intelligent Logistics,4.236853534694287,11,2.150612691678414
411,Farm Product Wholesaler-Distributors,11,Autonomous Vehicles & UAVs,Autonomous Vehicles,0.24527544640821772,1,0.242880436925691
411,Farm Product Wholesaler-Distributors,12,Parking & Vehicle Space Management,Parking Management,0,0,-0
411,Farm Product Wholesaler-Distributors,13,Vehicle Telematics & Electric Vehicle Management,Vehicle Telematics,0,1,-0
411,Farm Product Wholesaler-Distributors,14,Passenger Transportation,Passenger Transportation,0,0,-0
411,Farm Product Wholesaler-Distributors,15,Food Ordering & Vending Systems,Food Ordering,2.664942147040978,10,1.7068057450625076
411,Farm Product Wholesaler-Distributors,16,Digital Advertising,Digital Advertising,0,1,-0
411,Farm Product Wholesaler-Distributors,17,Electronic Trading and Auctions,E-Trading,1.689177804302513,9,1.2953203463694816
411,Farm Product Wholesaler-Distributors,18,Online Shopping Platforms,Online Shopping,11.184809001326245,35,3.109696137120546
411,Farm Product Wholesaler-Distributors,19,E-Coupons & Promotion Management,E-Coupons,0,0,-0
411,Farm Product Wholesaler-Distributors,20,Electronic Payments & Financial Transactions,E-Payment,0.8005907564056353,2,0.7331294928315787
411,Farm Product Wholesaler-Distributors,21,Mobile Payments,Mobile Payment,0.45599356710039607,1,0.44150918870862077
411,Farm Product Wholesaler-Distributors,22,Gaming & Wagering Systems,Gaming,0,0,-0
411,Farm Product Wholesaler-Distributors,23,Digital Authentication,Digital Authentification,0,0,-0
411,Farm Product Wholesaler-Distributors,24,E-Learning,E-Learning,0,0,-0
411,Farm Product Wholesaler-Distributors,25,Location-Based Services & Tracking,Location-Based Services,0,0,-0
411,Farm Product Wholesaler-Distributors,26,Voice Communication,Voice Communication,0,0,-0
411,Farm Product Wholesaler-Distributors,27,Electronic Messaging,Electronic Messaging,0,0,-0
411,Farm Product Wholesaler-Distributors,28,Workflow Management,Workflow Management,1.9485340003665623,13,1.4203793925085197
411,Farm Product Wholesaler-Distributors,29,Cloud Storage & Data Security,Cloud Storage,0,0,-0
411,Farm Product Wholesaler-Distributors,30,Information Processing,Information Processing,0.4538299080169789,1,0.43953973800709906
411,Farm Product Wholesaler-Distributors,31,Cloud Computing,Cloud Computing,0,0,-0
411,Farm Product Wholesaler-Distributors,32,Recommender Systems,Recommender Systems,0.2952134892371115,1,0.29108539398431166
411,Farm Product Wholesaler-Distributors,33,Social Networking & Media Platforms,Social Networking,0,0,-0
411,Farm Product Wholesaler-Distributors,34,Digital Media Content,Digital Media Content,0,0,-0
411,Farm Product Wholesaler-Distributors,35,Augmented and Virtual Reality (AR/VR),AR/VR,0,0,-0
411,Farm Product Wholesaler-Distributors,36,Machine Learning & Neural Networks,Machine Learning,0,0,-0
411,Farm Product Wholesaler-Distributors,37,Medical Imaging & Image Processing,Medical Imaging,0,0,-0
411,Farm Product Wholesaler-Distributors,38,Health Monitoring,Health Monitoring,0,1,-0
411,Farm Product Wholesaler-Distributors,39,Medical Information,Medical Information,0,1,-0
411,Farm Product Wholesaler-Distributors,40,E-Healthcare,E-Healthcare,0.3804998821036286,1,0.3718696342544308
413,"Food, Beverage and Tobacco Wholesaler-Distributors",1,3D Printer Hardware,3D Printer Hardware,0,0,-0
413,"Food, Beverage and Tobacco Wholesaler-Distributors",2,3D Printing,3D Printing,0.36044611081681593,5,0.35306504045837306
413,"Food, Beverage and Tobacco Wholesaler-Distributors",3,Additive Manufacturing,Additive Manufacturing,0,0,-0
413,"Food, Beverage and Tobacco Wholesaler-Distributors",4,Smart Agriculture & Water Management,Smart Agriculture,1.9328793448681998,23,1.4132088474076814
413,"Food, Beverage and Tobacco Wholesaler-Distributors",5,Internet of Things (IoT),IoT,1.7200028012227138,18,1.3109181346716534
413,"Food, Beverage and Tobacco Wholesaler-Distributors",6,Predictive Energy Management and Distribution,Energy Management,0,0,-0
413,"Food, Beverage and Tobacco Wholesaler-Distributors",7,Industrial Automation & Robot Control,Industrial Automation,0.2317350572432386,2,0.22970955981581076
413,"Food, Beverage and Tobacco Wholesaler-Distributors",8,Remote Monitoring & Control Systems,Remote Monitoring,0.10943559670869564,2,0.1092183294118023
413,"Food, Beverage and Tobacco Wholesaler-Distributors",9,Smart Home & Intelligent Household Control,Smart Home,0,0,-0
413,"Food, Beverage and Tobacco Wholesaler-Distributors",10,Intelligent Logistics,Intelligent Logistics,2.9649731535555635,23,1.8073114140721906
413,"Food, Beverage and Tobacco Wholesaler-Distributors",11,Autonomous Vehicles & UAVs,Autonomous Vehicles,0,0,-0
413,"Food, Beverage and Tobacco Wholesaler-Distributors",12,Parking & Vehicle Space Management,Parking Management,0,0,-0
413,"Food, Beverage and Tobacco Wholesaler-Distributors",13,Vehicle Telematics & Electric Vehicle Management,Vehicle Telematics,0,0,-0
413,"Food, Beverage and Tobacco Wholesaler-Distributors",14,Passenger Transportation,Passenger Transportation,0,0,-0
413,"Food, Beverage and Tobacco Wholesaler-Distributors",15,Food Ordering & Vending Systems,Food Ordering,32.771510153826064,256,4.182939425164591
413,"Food, Beverage and Tobacco Wholesaler-Distributors",16,Digital Advertising,Digital Advertising,0.08465994070288035,1,0.08455913488276484
413,"Food, Beverage and Tobacco Wholesaler-Distributors",17,Electronic Trading and Auctions,E-Trading,0.35581097598695655,4,0.3487013060664938
413,"Food, Beverage and Tobacco Wholesaler-Distributors",18,Online Shopping Platforms,Online Shopping,4.771698338653099,41,2.266652713575886
413,"Food, Beverage and Tobacco Wholesaler-Distributors",19,E-Coupons & Promotion Management,E-Coupons,0.12624396150311581,2,0.12591100760985433
413,"Food, Beverage and Tobacco Wholesaler-Distributors",20,Electronic Payments & Financial Transactions,E-Payment,0,0,-0
413,"Food, Beverage and Tobacco Wholesaler-Distributors",21,Mobile Payments,Mobile Payment,0,0,-0
413,"Food, Beverage and Tobacco Wholesaler-Distributors",22,Gaming & Wagering Systems,Gaming,0,0,-0
413,"Food, Beverage and Tobacco Wholesaler-Distributors",23,Digital Authentication,Digital Authentification,0,0,-0
413,"Food, Beverage and Tobacco Wholesaler-Distributors",24,E-Learning,E-Learning,0,0,-0
413,"Food, Beverage and Tobacco Wholesaler-Distributors",25,Location-Based Services & Tracking,Location-Based Services,0,0,-0
413,"Food, Beverage and Tobacco Wholesaler-Distributors",26,Voice Communication,Voice Communication,0,0,-0
413,"Food, Beverage and Tobacco Wholesaler-Distributors",27,Electronic Messaging,Electronic Messaging,0,1,-0
413,"Food, Beverage and Tobacco Wholesaler-Distributors",28,Workflow Management,Workflow Management,0.1121380319566535,2,0.11190433053720955
413,"Food, Beverage and Tobacco Wholesaler-Distributors",29,Cloud Storage & Data Security,Cloud Storage,0,0,-0
413,"Food, Beverage and Tobacco Wholesaler-Distributors",30,Information Processing,Information Processing,0.8259600709708501,7,0.7528115633523533
413,"Food, Beverage and Tobacco Wholesaler-Distributors",31,Cloud Computing,Cloud Computing,0,0,-0
413,"Food, Beverage and Tobacco Wholesaler-Distributors",32,Recommender Systems,Recommender Systems,2.0246798704716493,19,1.4546184816584213
413,"Food, Beverage and Tobacco Wholesaler-Distributors",33,Social Networking & Media Platforms,Social Networking,0,0,-0
413,"Food, Beverage and Tobacco Wholesaler-Distributors",34,Digital Media Content,Digital Media Content,0,0,-0
413,"Food, Beverage and Tobacco Wholesaler-Distributors",35,Augmented and Virtual Reality (AR/VR),AR/VR,0,0,-0
413,"Food, Beverage and Tobacco Wholesaler-Distributors",36,Machine Learning & Neural Networks,Machine Learning,0,0,-0
413,"Food, Beverage and Tobacco Wholesaler-Distributors",37,Medical Imaging & Image Processing,Medical Imaging,0,0,-0
413,"Food, Beverage and Tobacco Wholesaler-Distributors",38,Health Monitoring,Health Monitoring,0,0,-0
413,"Food, Beverage and Tobacco Wholesaler-Distributors",39,Medical Information,Medical Information,0.1890179037360685,2,0.18791009244492107
413,"Food, Beverage and Tobacco Wholesaler-Distributors",40,E-Healthcare,E-Healthcare,0,0,-0
414,Personal and Household Goods Wholesaler-Distributors,1,3D Printer Hardware,3D Printer Hardware,0.15576230499203442,2,0.15513923575156693
414,Personal and Household Goods Wholesaler-Distributors,2,3D Printing,3D Printing,0.8504856417650182,13,0.7716074185784872
414,Personal and Household Goods Wholesaler-Distributors,3,Additive Manufacturing,Additive Manufacturing,0,0,-0
414,Personal and Household Goods Wholesaler-Distributors,4,Smart Agriculture & Water Management,Smart Agriculture,0,0,-0
414,Personal and Household Goods Wholesaler-Distributors,5,Internet of Things (IoT),IoT,1.0070219459031282,22,0.8863301463559203
414,Personal and Household Goods Wholesaler-Distributors,6,Predictive Energy Management and Distribution,Energy Management,2.9736612684624535,48,1.8100843499798456
414,Personal and Household Goods Wholesaler-Distributors,7,Industrial Automation & Robot Control,Industrial Automation,0.09013929424934065,4,0.09001767339270583
414,Personal and Household Goods Wholesaler-Distributors,8,Remote Monitoring & Control Systems,Remote Monitoring,0.14430248673509405,2,0.1438063153876259
414,Personal and Household Goods Wholesaler-Distributors,9,Smart Home & Intelligent Household Control,Smart Home,55.15040507220131,856,4.703293455487203
414,Personal and Household Goods Wholesaler-Distributors,10,Intelligent Logistics,Intelligent Logistics,1.0814554530509093,19,0.9378147389527681
414,Personal and Household Goods Wholesaler-Distributors,11,Autonomous Vehicles & UAVs,Autonomous Vehicles,0,0,-0
414,Personal and Household Goods Wholesaler-Distributors,12,Parking & Vehicle Space Management,Parking Management,0,0,-0
414,Personal and Household Goods Wholesaler-Distributors,13,Vehicle Telematics & Electric Vehicle Management,Vehicle Telematics,0,0,-0
414,Personal and Household Goods Wholesaler-Distributors,14,Passenger Transportation,Passenger Transportation,0,3,-0
414,Personal and Household Goods Wholesaler-Distributors,15,Food Ordering & Vending Systems,Food Ordering,0.47177504211007626,12,0.45582526491463443
414,Personal and Household Goods Wholesaler-Distributors,16,Digital Advertising,Digital Advertising,1.1764112363608117,23,1.0007839392508284
414,Personal and Household Goods Wholesaler-Distributors,17,Electronic Trading and Auctions,E-Trading,1.1813724975593338,28,1.0039932570267227
414,Personal and Household Goods Wholesaler-Distributors,18,Online Shopping Platforms,Online Shopping,17.22099492555076,246,3.540118383406432
414,Personal and Household Goods Wholesaler-Distributors,19,E-Coupons & Promotion Management,E-Coupons,0.8054738396452171,21,0.736936902329418
414,Personal and Household Goods Wholesaler-Distributors,20,Electronic Payments & Financial Transactions,E-Payment,1.0238977473254964,19,0.8981712942292638
414,Personal and Household Goods Wholesaler-Distributors,21,Mobile Payments,Mobile Payment,0.33495570736898195,12,0.32898889440921486
414,Personal and Household Goods Wholesaler-Distributors,22,Gaming & Wagering Systems,Gaming,0.11897991320894627,5,0.11870096890661562
414,Personal and Household Goods Wholesaler-Distributors,23,Digital Authentication,Digital Authentification,0.5044776151822844,12,0.485213135094927
414,Personal and Household Goods Wholesaler-Distributors,24,E-Learning,E-Learning,0.9584688711427101,20,0.8516996577408866
414,Personal and Household Goods Wholesaler-Distributors,25,Location-Based Services & Tracking,Location-Based Services,0.1794267096755523,4,0.1784776533856803
414,Personal and Household Goods Wholesaler-Distributors,26,Voice Communication,Voice Communication,0.9631573624358211,26,0.8550805029542787
414,Personal and Household Goods Wholesaler-Distributors,27,Electronic Messaging,Electronic Messaging,0.5563968877646519,11,0.5310779238787593
414,Personal and Household Goods Wholesaler-Distributors,28,Workflow Management,Workflow Management,1.1792537385645183,23,1.0026236448222847
414,Personal and Household Goods Wholesaler-Distributors,29,Cloud Storage & Data Security,Cloud Storage,0.4419518658555568,8,0.428699383059533
414,Personal and Household Goods Wholesaler-Distributors,30,Information Processing,Information Processing,1.247018453628976,26,1.0457291000405127
414,Personal and Household Goods Wholesaler-Distributors,31,Cloud Computing,Cloud Computing,0.15597173272540382,6,0.15534616494523182
414,Personal and Household Goods Wholesaler-Distributors,32,Recommender Systems,Recommender Systems,2.818590967906325,65,1.7594633776845139
414,Personal and Household Goods Wholesaler-Distributors,33,Social Networking & Media Platforms,Social Networking,0.5046795115765659,11,0.4853933853977199
414,Personal and Household Goods Wholesaler-Distributors,34,Digital Media Content,Digital Media Content,4.416832402843448,80,2.191145407394162
414,Personal and Household Goods Wholesaler-Distributors,35,Augmented and Virtual Reality (AR/VR),AR/VR,0.6627750312297103,19,0.6219041733036293
414,Personal and Household Goods Wholesaler-Distributors,36,Machine Learning & Neural Networks,Machine Learning,0.7886147564549149,19,0.7237531673944826
414,Personal and Household Goods Wholesaler-Distributors,37,Medical Imaging & Image Processing,Medical Imaging,1.6471237854601908,25,1.2736973830430913
414,Personal and Household Goods Wholesaler-Distributors,38,Health Monitoring,Health Monitoring,0.45420762027608363,12,0.43988366279069746
414,Personal and Household Goods Wholesaler-Distributors,39,Medical Information,Medical Information,43.3444492886923,580,4.462458872761556
414,Personal and Household Goods Wholesaler-Distributors,40,E-Healthcare,E-Healthcare,1.6743545567422378,28,1.2877443541998745
415,Motor Vehicle and Parts Wholesaler-Distributors,1,3D Printer Hardware,3D Printer Hardware,0,0,-0
415,Motor Vehicle and Parts Wholesaler-Distributors,2,3D Printing,3D Printing,0,0,-0
415,Motor Vehicle and Parts Wholesaler-Distributors,3,Additive Manufacturing,Additive Manufacturing,0,0,-0
415,Motor Vehicle and Parts Wholesaler-Distributors,4,Smart Agriculture & Water Management,Smart Agriculture,0,0,-0
415,Motor Vehicle and Parts Wholesaler-Distributors,5,Internet of Things (IoT),IoT,0.23693451799659807,6,0.23477188027327167
415,Motor Vehicle and Parts Wholesaler-Distributors,6,Predictive Energy Management and Distribution,Energy Management,0,0,-0
415,Motor Vehicle and Parts Wholesaler-Distributors,7,Industrial Automation & Robot Control,Industrial Automation,0.08978061332444669,2,0.08966043508474808
415,Motor Vehicle and Parts Wholesaler-Distributors,8,Remote Monitoring & Control Systems,Remote Monitoring,0,0,-0
415,Motor Vehicle and Parts Wholesaler-Distributors,9,Smart Home & Intelligent Household Control,Smart Home,0,0,-0
415,Motor Vehicle and Parts Wholesaler-Distributors,10,Intelligent Logistics,Intelligent Logistics,12.468847810941353,98,3.217984679259659
415,Motor Vehicle and Parts Wholesaler-Distributors,11,Autonomous Vehicles & UAVs,Autonomous Vehicles,3.363357026317687,43,1.9274882580837571
415,Motor Vehicle and Parts Wholesaler-Distributors,12,Parking & Vehicle Space Management,Parking Management,2.1894879099653783,26,1.5253019279045639
415,Motor Vehicle and Parts Wholesaler-Distributors,13,Vehicle Telematics & Electric Vehicle Management,Vehicle Telematics,81.26731088000987,687,5.090928887602721
