isco1d,isco1d_label,tech40_id,tech40_label,tech40_labelshort,cosine1d,n_patent,xposure1d
7,Craft and related trades workers,33,Social Networking & Media Platforms,Social Networking,0.5752997417366856,116,0.5475295473287921
7,Craft and related trades workers,34,Digital Media Content,Digital Media Content,0.9653132292241879,180,0.8566324305294442
7,Craft and related trades workers,35,Augmented and Virtual Reality (AR/VR),AR/VR,0.5768054427817433,132,0.5488342551718429
7,Craft and related trades workers,36,Machine Learning & Neural Networks,Machine Learning,0.6588895024718869,183,0.6186625154611358
7,Craft and related trades workers,37,Medical Imaging & Image Processing,Medical Imaging,0.6103894569272128,116,0.5777133436493955
7,Craft and related trades workers,38,Health Monitoring,Health Monitoring,0.9775985791186909,197,0.8654443513349775
7,Craft and related trades workers,39,Medical Information,Medical Information,0.08264801540151911,21,0.08255421289108263
7,Craft and related trades workers,40,E-Healthcare,E-Healthcare,0.25353469773425824,51,0.2508941905157368
8,"Plant and machine operators, and assemblers",1,3D Printer Hardware,3D Printer Hardware,235.30319931887118,23941,6.154026588211969
8,"Plant and machine operators, and assemblers",2,3D Printing,3D Printing,114.04116319269619,11506,5.429725866667692
8,"Plant and machine operators, and assemblers",3,Additive Manufacturing,Additive Manufacturing,52.500720511301424,5057,4.654064762209043
8,"Plant and machine operators, and assemblers",4,Smart Agriculture & Water Management,Smart Agriculture,23.84394578735894,2780,3.865116958151007
8,"Plant and machine operators, and assemblers",5,Internet of Things (IoT),IoT,6.609984276413999,933,2.587401846331906
8,"Plant and machine operators, and assemblers",6,Predictive Energy Management and Distribution,Energy Management,2.527347091019554,350,1.657339988519899
8,"Plant and machine operators, and assemblers",7,Industrial Automation & Robot Control,Industrial Automation,30.26840208225067,3182,4.103524275037932
8,"Plant and machine operators, and assemblers",8,Remote Monitoring & Control Systems,Remote Monitoring,27.43997350824398,2780,4.005479879146436
8,"Plant and machine operators, and assemblers",9,Smart Home & Intelligent Household Control,Smart Home,7.5918961810555565,1005,2.7245381150903194
8,"Plant and machine operators, and assemblers",10,Intelligent Logistics,Intelligent Logistics,14.504378338646198,1450,3.3687839690180215
8,"Plant and machine operators, and assemblers",11,Autonomous Vehicles & UAVs,Autonomous Vehicles,48.8180940238705,5556,4.581353088068715
8,"Plant and machine operators, and assemblers",12,Parking & Vehicle Space Management,Parking Management,25.09948457905666,3016,3.9163910911742352
8,"Plant and machine operators, and assemblers",13,Vehicle Telematics & Electric Vehicle Management,Vehicle Telematics,90.37121206398568,9565,5.197103556377314
8,"Plant and machine operators, and assemblers",14,Passenger Transportation,Passenger Transportation,53.34723568618603,5296,4.670057175522716
8,"Plant and machine operators, and assemblers",15,Food Ordering & Vending Systems,Food Ordering,7.097625710110737,734,2.6578336139505225
8,"Plant and machine operators, and assemblers",16,Digital Advertising,Digital Advertising,2.8234398656824746,347,1.7610834502816557
8,"Plant and machine operators, and assemblers",17,Electronic Trading and Auctions,E-Trading,0.15964709804321892,31,0.158976600548148
8,"Plant and machine operators, and assemblers",18,Online Shopping Platforms,Online Shopping,3.6178815546484566,395,1.997610651268966
8,"Plant and machine operators, and assemblers",19,E-Coupons & Promotion Management,E-Coupons,0.5939890090282761,87,0.5636636867995378
8,"Plant and machine operators, and assemblers",20,Electronic Payments & Financial Transactions,E-Payment,3.31370146005219,374,1.9132400018041702
8,"Plant and machine operators, and assemblers",21,Mobile Payments,Mobile Payment,1.7426648617736296,224,1.3222527595002662
8,"Plant and machine operators, and assemblers",22,Gaming & Wagering Systems,Gaming,0.8352954055423931,142,0.7599927157082818
8,"Plant and machine operators, and assemblers",23,Digital Authentication,Digital Authentification,1.3135220076285676,193,1.0866687169631917
8,"Plant and machine operators, and assemblers",24,E-Learning,E-Learning,0.46157822973980006,69,0.44658513599952626
8,"Plant and machine operators, and assemblers",25,Location-Based Services & Tracking,Location-Based Services,7.278328827137302,841,2.6827346882073657
8,"Plant and machine operators, and assemblers",26,Voice Communication,Voice Communication,2.8507562479223907,355,1.770164213842278
8,"Plant and machine operators, and assemblers",27,Electronic Messaging,Electronic Messaging,1.0048602499964396,132,0.884806130314601
8,"Plant and machine operators, and assemblers",28,Workflow Management,Workflow Management,7.481855030644086,729,2.7100643438148677
8,"Plant and machine operators, and assemblers",29,Cloud Storage & Data Security,Cloud Storage,0.8569661806969384,123,0.7765361237842213
8,"Plant and machine operators, and assemblers",30,Information Processing,Information Processing,10.840274888008063,1122,3.0785362280494857
8,"Plant and machine operators, and assemblers",31,Cloud Computing,Cloud Computing,1.9381337396645582,311,1.4156206984806008
8,"Plant and machine operators, and assemblers",32,Recommender Systems,Recommender Systems,0.5114870388996633,76,0.4914624696292743
8,"Plant and machine operators, and assemblers",33,Social Networking & Media Platforms,Social Networking,0.5684080653941856,78,0.5415469953637313
8,"Plant and machine operators, and assemblers",34,Digital Media Content,Digital Media Content,6.700426250243067,804,2.6008408405474017
8,"Plant and machine operators, and assemblers",35,Augmented and Virtual Reality (AR/VR),AR/VR,5.947774479064192,701,2.4831574695339627
8,"Plant and machine operators, and assemblers",36,Machine Learning & Neural Networks,Machine Learning,6.7242519026746574,962,2.604351627714442
8,"Plant and machine operators, and assemblers",37,Medical Imaging & Image Processing,Medical Imaging,13.187524230268771,1341,3.273852857918726
8,"Plant and machine operators, and assemblers",38,Health Monitoring,Health Monitoring,1.9603723814474225,292,1.4257716993866092
8,"Plant and machine operators, and assemblers",39,Medical Information,Medical Information,1.0107266218693636,109,0.8889381505898565
8,"Plant and machine operators, and assemblers",40,E-Healthcare,E-Healthcare,0.2614262563341774,35,0.2585364714070829
9,Elementary occupations,1,3D Printer Hardware,3D Printer Hardware,2.650159457384272,238,1.7015995871121987
9,Elementary occupations,2,3D Printing,3D Printing,0.8757549446529508,67,0.7907367728909945
9,Elementary occupations,3,Additive Manufacturing,Additive Manufacturing,0.08967865426369717,7,0.08955888401894466
9,Elementary occupations,4,Smart Agriculture & Water Management,Smart Agriculture,18.627552211718328,1659,3.6185086803070523
9,Elementary occupations,5,Internet of Things (IoT),IoT,11.684196547417539,1218,3.153210604649941
9,Elementary occupations,6,Predictive Energy Management and Distribution,Energy Management,22.185341326924974,1984,3.7930864987730257
9,Elementary occupations,7,Industrial Automation & Robot Control,Industrial Automation,0.6696432637841094,95,0.6276200943192789
9,Elementary occupations,8,Remote Monitoring & Control Systems,Remote Monitoring,6.179868496552215,515,2.520926898877626
9,Elementary occupations,9,Smart Home & Intelligent Household Control,Smart Home,8.884219473463054,859,2.880576236498328
9,Elementary occupations,10,Intelligent Logistics,Intelligent Logistics,67.61208402133792,4772,4.906988588774806
9,Elementary occupations,11,Autonomous Vehicles & UAVs,Autonomous Vehicles,50.04566409051759,4045,4.6061828536619
9,Elementary occupations,12,Parking & Vehicle Space Management,Parking Management,51.283006908016134,5050,4.630601673910802
9,Elementary occupations,13,Vehicle Telematics & Electric Vehicle Management,Vehicle Telematics,19.684793464496735,1769,3.673638165510375
9,Elementary occupations,14,Passenger Transportation,Passenger Transportation,15.62406268383717,1347,3.442981939344944
9,Elementary occupations,15,Food Ordering & Vending Systems,Food Ordering,22.572875379075473,1576,3.8103864445625244
9,Elementary occupations,16,Digital Advertising,Digital Advertising,1.9989194686101728,188,1.4431521423959046
9,Elementary occupations,17,Electronic Trading and Auctions,E-Trading,1.038586798559976,125,0.9083970799019567
9,Elementary occupations,18,Online Shopping Platforms,Online Shopping,12.830434979307485,1014,3.246482462539303
9,Elementary occupations,19,E-Coupons & Promotion Management,E-Coupons,2.422347888802773,245,1.6179993197800011
9,Elementary occupations,20,Electronic Payments & Financial Transactions,E-Payment,7.227485854225102,611,2.6757903423780607
9,Elementary occupations,21,Mobile Payments,Mobile Payment,10.20671316778918,978,3.01858400764678
9,Elementary occupations,22,Gaming & Wagering Systems,Gaming,2.443077019659254,252,1.6258804726840625
9,Elementary occupations,23,Digital Authentication,Digital Authentification,0.970763354196809,102,0.8605483231533081
9,Elementary occupations,24,E-Learning,E-Learning,0.04066294614864445,6,0.04065174861622613
9,Elementary occupations,25,Location-Based Services & Tracking,Location-Based Services,4.744494456481198,433,2.2610575475943815
9,Elementary occupations,26,Voice Communication,Voice Communication,1.5253913591955597,141,1.2087657795153142
9,Elementary occupations,27,Electronic Messaging,Electronic Messaging,5.026536414397854,471,2.3176293254435034
9,Elementary occupations,28,Workflow Management,Workflow Management,4.265769681806628,339,2.1572337128767565
9,Elementary occupations,29,Cloud Storage & Data Security,Cloud Storage,0.45736365375830973,61,0.44275546619696726
9,Elementary occupations,30,Information Processing,Information Processing,1.689593174261366,164,1.2955319279781414
9,Elementary occupations,31,Cloud Computing,Cloud Computing,0.7034720935807313,82,0.6555086960177198
9,Elementary occupations,32,Recommender Systems,Recommender Systems,0.4602642263198256,48,0.4453917941950883
9,Elementary occupations,33,Social Networking & Media Platforms,Social Networking,0.23620978658811137,30,0.23406661576437637
9,Elementary occupations,34,Digital Media Content,Digital Media Content,1.285797654115443,128,1.0697619230067843
9,Elementary occupations,35,Augmented and Virtual Reality (AR/VR),AR/VR,0.21646084924686632,26,0.21480513786695868
9,Elementary occupations,36,Machine Learning & Neural Networks,Machine Learning,0.1912300695677866,35,0.1900833284385893
9,Elementary occupations,37,Medical Imaging & Image Processing,Medical Imaging,0.010718410831539021,3,0.01071820561257239
9,Elementary occupations,38,Health Monitoring,Health Monitoring,1.0003686012358515,110,0.8816342034363467
9,Elementary occupations,39,Medical Information,Medical Information,0.3160754834844947,28,0.311036052981976
9,Elementary occupations,40,E-Healthcare,E-Healthcare,0.04550747581223455,4,0.045491783296483686
