isco3d,isco3d_label,tech40_id,tech40_label,tech40_labelshort,cosine3d,n_patent,xposure3d
231,University and higher education teachers,34,Digital Media Content,Digital Media Content,0,0,-0
231,University and higher education teachers,35,Augmented and Virtual Reality (AR/VR),AR/VR,0,0,-0
231,University and higher education teachers,36,Machine Learning & Neural Networks,Machine Learning,0,1,-0
231,University and higher education teachers,37,Medical Imaging & Image Processing,Medical Imaging,0,0,-0
231,University and higher education teachers,38,Health Monitoring,Health Monitoring,0,0,-0
231,University and higher education teachers,39,Medical Information,Medical Information,0,0,-0
231,University and higher education teachers,40,E-Healthcare,E-Healthcare,0,0,-0
232,Vocational education teachers,1,3D Printer Hardware,3D Printer Hardware,0,0,-0
232,Vocational education teachers,2,3D Printing,3D Printing,0,0,-0
232,Vocational education teachers,3,Additive Manufacturing,Additive Manufacturing,0,0,-0
232,Vocational education teachers,4,Smart Agriculture & Water Management,Smart Agriculture,0,0,-0
232,Vocational education teachers,5,Internet of Things (IoT),IoT,0,0,-0
232,Vocational education teachers,6,Predictive Energy Management and Distribution,Energy Management,0,0,-0
232,Vocational education teachers,7,Industrial Automation & Robot Control,Industrial Automation,0,0,-0
232,Vocational education teachers,8,Remote Monitoring & Control Systems,Remote Monitoring,0,0,-0
232,Vocational education teachers,9,Smart Home & Intelligent Household Control,Smart Home,0,0,-0
232,Vocational education teachers,10,Intelligent Logistics,Intelligent Logistics,0,0,-0
232,Vocational education teachers,11,Autonomous Vehicles & UAVs,Autonomous Vehicles,0,0,-0
232,Vocational education teachers,12,Parking & Vehicle Space Management,Parking Management,0,0,-0
232,Vocational education teachers,13,Vehicle Telematics & Electric Vehicle Management,Vehicle Telematics,0,0,-0
232,Vocational education teachers,14,Passenger Transportation,Passenger Transportation,0,0,-0
232,Vocational education teachers,15,Food Ordering & Vending Systems,Food Ordering,0,0,-0
232,Vocational education teachers,16,Digital Advertising,Digital Advertising,0,0,-0
232,Vocational education teachers,17,Electronic Trading and Auctions,E-Trading,0,0,-0
232,Vocational education teachers,18,Online Shopping Platforms,Online Shopping,0,0,-0
232,Vocational education teachers,19,E-Coupons & Promotion Management,E-Coupons,0,0,-0
232,Vocational education teachers,20,Electronic Payments & Financial Transactions,E-Payment,0,0,-0
232,Vocational education teachers,21,Mobile Payments,Mobile Payment,0,0,-0
232,Vocational education teachers,22,Gaming & Wagering Systems,Gaming,0,0,-0
232,Vocational education teachers,23,Digital Authentication,Digital Authentification,0,0,-0
232,Vocational education teachers,24,E-Learning,E-Learning,110.94712038627961,320,5.402221184733225
232,Vocational education teachers,25,Location-Based Services & Tracking,Location-Based Services,0,0,-0
232,Vocational education teachers,26,Voice Communication,Voice Communication,0,0,-0
232,Vocational education teachers,27,Electronic Messaging,Electronic Messaging,0,0,-0
232,Vocational education teachers,28,Workflow Management,Workflow Management,0,0,-0
232,Vocational education teachers,29,Cloud Storage & Data Security,Cloud Storage,0,0,-0
232,Vocational education teachers,30,Information Processing,Information Processing,0,0,-0
232,Vocational education teachers,31,Cloud Computing,Cloud Computing,0,1,-0
232,Vocational education teachers,32,Recommender Systems,Recommender Systems,2.062965138197237,7,1.4714448757936538
232,Vocational education teachers,33,Social Networking & Media Platforms,Social Networking,0,0,-0
232,Vocational education teachers,34,Digital Media Content,Digital Media Content,0.25507179785031453,2,0.2523838759973805
232,Vocational education teachers,35,Augmented and Virtual Reality (AR/VR),AR/VR,3.109692675437771,18,1.85257515177565
232,Vocational education teachers,36,Machine Learning & Neural Networks,Machine Learning,2.6226299565350213,10,1.6918361707406395
232,Vocational education teachers,37,Medical Imaging & Image Processing,Medical Imaging,0,0,-0
232,Vocational education teachers,38,Health Monitoring,Health Monitoring,0,0,-0
232,Vocational education teachers,39,Medical Information,Medical Information,0,0,-0
232,Vocational education teachers,40,E-Healthcare,E-Healthcare,0,0,-0
233,Secondary education teachers,1,3D Printer Hardware,3D Printer Hardware,0,0,-0
233,Secondary education teachers,2,3D Printing,3D Printing,0,0,-0
233,Secondary education teachers,3,Additive Manufacturing,Additive Manufacturing,0,0,-0
233,Secondary education teachers,4,Smart Agriculture & Water Management,Smart Agriculture,0,0,-0
233,Secondary education teachers,5,Internet of Things (IoT),IoT,2.9620029623326376,11,1.8063617613782135
233,Secondary education teachers,6,Predictive Energy Management and Distribution,Energy Management,0,0,-0
233,Secondary education teachers,7,Industrial Automation & Robot Control,Industrial Automation,0,0,-0
233,Secondary education teachers,8,Remote Monitoring & Control Systems,Remote Monitoring,0,0,-0
233,Secondary education teachers,9,Smart Home & Intelligent Household Control,Smart Home,0,0,-0
233,Secondary education teachers,10,Intelligent Logistics,Intelligent Logistics,0,0,-0
233,Secondary education teachers,11,Autonomous Vehicles & UAVs,Autonomous Vehicles,0,0,-0
233,Secondary education teachers,12,Parking & Vehicle Space Management,Parking Management,0,0,-0
233,Secondary education teachers,13,Vehicle Telematics & Electric Vehicle Management,Vehicle Telematics,0,0,-0
233,Secondary education teachers,14,Passenger Transportation,Passenger Transportation,0.34780300221274796,1,0.3411471911063207
233,Secondary education teachers,15,Food Ordering & Vending Systems,Food Ordering,0,0,-0
233,Secondary education teachers,16,Digital Advertising,Digital Advertising,0,0,-0
233,Secondary education teachers,17,Electronic Trading and Auctions,E-Trading,0,0,-0
233,Secondary education teachers,18,Online Shopping Platforms,Online Shopping,0,0,-0
233,Secondary education teachers,19,E-Coupons & Promotion Management,E-Coupons,0,0,-0
233,Secondary education teachers,20,Electronic Payments & Financial Transactions,E-Payment,0,0,-0
233,Secondary education teachers,21,Mobile Payments,Mobile Payment,0,0,-0
233,Secondary education teachers,22,Gaming & Wagering Systems,Gaming,0,0,-0
233,Secondary education teachers,23,Digital Authentication,Digital Authentification,1.213556478246095,4,1.0246229332429437
233,Secondary education teachers,24,E-Learning,E-Learning,341.4662891289094,958,6.526398284670494
233,Secondary education teachers,25,Location-Based Services & Tracking,Location-Based Services,0.6380267136558495,2,0.6011579457203163
233,Secondary education teachers,26,Voice Communication,Voice Communication,0,1,-0
233,Secondary education teachers,27,Electronic Messaging,Electronic Messaging,0,0,-0
233,Secondary education teachers,28,Workflow Management,Workflow Management,0.2985777471417606,1,0.29431051008124215
233,Secondary education teachers,29,Cloud Storage & Data Security,Cloud Storage,0,0,-0
233,Secondary education teachers,30,Information Processing,Information Processing,0.3732752665404366,4,0.3651092285533287
233,Secondary education teachers,31,Cloud Computing,Cloud Computing,0.5689818569126868,2,0.5420457721902506
233,Secondary education teachers,32,Recommender Systems,Recommender Systems,2.570413621915185,8,1.673069286804831
233,Secondary education teachers,33,Social Networking & Media Platforms,Social Networking,0,0,-0
233,Secondary education teachers,34,Digital Media Content,Digital Media Content,0,1,-0
233,Secondary education teachers,35,Augmented and Virtual Reality (AR/VR),AR/VR,0,3,-0
233,Secondary education teachers,36,Machine Learning & Neural Networks,Machine Learning,0.8938540512409339,3,0.8042917022274938
233,Secondary education teachers,37,Medical Imaging & Image Processing,Medical Imaging,0,0,-0
233,Secondary education teachers,38,Health Monitoring,Health Monitoring,0,0,-0
233,Secondary education teachers,39,Medical Information,Medical Information,0,0,-0
233,Secondary education teachers,40,E-Healthcare,E-Healthcare,0,0,-0
234,Primary school and early childhood teachers,1,3D Printer Hardware,3D Printer Hardware,0,0,-0
234,Primary school and early childhood teachers,2,3D Printing,3D Printing,0,0,-0
234,Primary school and early childhood teachers,3,Additive Manufacturing,Additive Manufacturing,0,0,-0
234,Primary school and early childhood teachers,4,Smart Agriculture & Water Management,Smart Agriculture,0,0,-0
234,Primary school and early childhood teachers,5,Internet of Things (IoT),IoT,0,1,-0
234,Primary school and early childhood teachers,6,Predictive Energy Management and Distribution,Energy Management,0,0,-0
234,Primary school and early childhood teachers,7,Industrial Automation & Robot Control,Industrial Automation,0,0,-0
234,Primary school and early childhood teachers,8,Remote Monitoring & Control Systems,Remote Monitoring,0,0,-0
234,Primary school and early childhood teachers,9,Smart Home & Intelligent Household Control,Smart Home,0,1,-0
234,Primary school and early childhood teachers,10,Intelligent Logistics,Intelligent Logistics,0,0,-0
234,Primary school and early childhood teachers,11,Autonomous Vehicles & UAVs,Autonomous Vehicles,0,0,-0
234,Primary school and early childhood teachers,12,Parking & Vehicle Space Management,Parking Management,0,0,-0
234,Primary school and early childhood teachers,13,Vehicle Telematics & Electric Vehicle Management,Vehicle Telematics,0,0,-0
234,Primary school and early childhood teachers,14,Passenger Transportation,Passenger Transportation,0.14738133749489138,1,0.14685293492129262
234,Primary school and early childhood teachers,15,Food Ordering & Vending Systems,Food Ordering,0,0,-0
234,Primary school and early childhood teachers,16,Digital Advertising,Digital Advertising,0,0,-0
234,Primary school and early childhood teachers,17,Electronic Trading and Auctions,E-Trading,0,0,-0
234,Primary school and early childhood teachers,18,Online Shopping Platforms,Online Shopping,0,0,-0
234,Primary school and early childhood teachers,19,E-Coupons & Promotion Management,E-Coupons,0,0,-0
234,Primary school and early childhood teachers,20,Electronic Payments & Financial Transactions,E-Payment,0,0,-0
234,Primary school and early childhood teachers,21,Mobile Payments,Mobile Payment,0,0,-0
234,Primary school and early childhood teachers,22,Gaming & Wagering Systems,Gaming,0,0,-0
234,Primary school and early childhood teachers,23,Digital Authentication,Digital Authentification,0,0,-0
234,Primary school and early childhood teachers,24,E-Learning,E-Learning,25.40520451032591,147,3.9284883527434222
234,Primary school and early childhood teachers,25,Location-Based Services & Tracking,Location-Based Services,0,0,-0
234,Primary school and early childhood teachers,26,Voice Communication,Voice Communication,0,0,-0
234,Primary school and early childhood teachers,27,Electronic Messaging,Electronic Messaging,0,1,-0
234,Primary school and early childhood teachers,28,Workflow Management,Workflow Management,0,0,-0
234,Primary school and early childhood teachers,29,Cloud Storage & Data Security,Cloud Storage,0,0,-0
234,Primary school and early childhood teachers,30,Information Processing,Information Processing,0,0,-0
234,Primary school and early childhood teachers,31,Cloud Computing,Cloud Computing,0,0,-0
234,Primary school and early childhood teachers,32,Recommender Systems,Recommender Systems,0,0,-0
234,Primary school and early childhood teachers,33,Social Networking & Media Platforms,Social Networking,0,0,-0
234,Primary school and early childhood teachers,34,Digital Media Content,Digital Media Content,0,0,-0
234,Primary school and early childhood teachers,35,Augmented and Virtual Reality (AR/VR),AR/VR,0,0,-0
234,Primary school and early childhood teachers,36,Machine Learning & Neural Networks,Machine Learning,0.2837478805141607,2,0.28007200331899845
234,Primary school and early childhood teachers,37,Medical Imaging & Image Processing,Medical Imaging,0,0,-0
234,Primary school and early childhood teachers,38,Health Monitoring,Health Monitoring,0.3037425528758835,2,0.2992559110846941
234,Primary school and early childhood teachers,39,Medical Information,Medical Information,0,0,-0
234,Primary school and early childhood teachers,40,E-Healthcare,E-Healthcare,0,0,-0
235,Other teaching professionals,1,3D Printer Hardware,3D Printer Hardware,0,0,-0
235,Other teaching professionals,2,3D Printing,3D Printing,0,0,-0
235,Other teaching professionals,3,Additive Manufacturing,Additive Manufacturing,0,0,-0
235,Other teaching professionals,4,Smart Agriculture & Water Management,Smart Agriculture,0,0,-0
235,Other teaching professionals,5,Internet of Things (IoT),IoT,0.690972815800036,22,0.6452555281266232
235,Other teaching professionals,6,Predictive Energy Management and Distribution,Energy Management,0,0,-0
235,Other teaching professionals,7,Industrial Automation & Robot Control,Industrial Automation,0.6896496073281924,15,0.6441665799855899
235,Other teaching professionals,8,Remote Monitoring & Control Systems,Remote Monitoring,0,1,-0
235,Other teaching professionals,9,Smart Home & Intelligent Household Control,Smart Home,0,0,-0
235,Other teaching professionals,10,Intelligent Logistics,Intelligent Logistics,0,0,-0
235,Other teaching professionals,11,Autonomous Vehicles & UAVs,Autonomous Vehicles,0.29233233746911363,8,0.28832105921607265
235,Other teaching professionals,12,Parking & Vehicle Space Management,Parking Management,0,0,-0
235,Other teaching professionals,13,Vehicle Telematics & Electric Vehicle Management,Vehicle Telematics,0.16654806063096725,3,0.16578755687152247
235,Other teaching professionals,14,Passenger Transportation,Passenger Transportation,0.387454286075122,8,0.37836187709024643
235,Other teaching professionals,15,Food Ordering & Vending Systems,Food Ordering,0,0,-0
235,Other teaching professionals,16,Digital Advertising,Digital Advertising,0,1,-0
235,Other teaching professionals,17,Electronic Trading and Auctions,E-Trading,0.0551349651178634,1,0.05510706945785581
235,Other teaching professionals,18,Online Shopping Platforms,Online Shopping,0,0,-0
235,Other teaching professionals,19,E-Coupons & Promotion Management,E-Coupons,0.07855728720766042,2,0.07847671136304812
235,Other teaching professionals,20,Electronic Payments & Financial Transactions,E-Payment,0,0,-0
235,Other teaching professionals,21,Mobile Payments,Mobile Payment,0.03860804599970902,1,0.03859846102286036
235,Other teaching professionals,22,Gaming & Wagering Systems,Gaming,0.29322241991428366,8,0.2891752828597139
235,Other teaching professionals,23,Digital Authentication,Digital Authentification,0.48650492639726833,12,0.46910900582501097
235,Other teaching professionals,24,E-Learning,E-Learning,261.62289769220024,4764,6.260054978182482
235,Other teaching professionals,25,Location-Based Services & Tracking,Location-Based Services,0.1816204455027387,6,0.18063649387429292
235,Other teaching professionals,26,Voice Communication,Voice Communication,0.34584569399994586,9,0.33929794589242857
235,Other teaching professionals,27,Electronic Messaging,Electronic Messaging,0.711974546473288,19,0.6624489020681202
235,Other teaching professionals,28,Workflow Management,Workflow Management,0.20695689007861012,8,0.2055072923541364
235,Other teaching professionals,29,Cloud Storage & Data Security,Cloud Storage,0.03451766711073365,1,0.03451081632619891
235,Other teaching professionals,30,Information Processing,Information Processing,2.0334550353829464,41,1.4584976899086657
235,Other teaching professionals,31,Cloud Computing,Cloud Computing,0.16650784283968015,8,0.165747885394548
235,Other teaching professionals,32,Recommender Systems,Recommender Systems,3.587413151100372,80,1.9894614932979093
235,Other teaching professionals,33,Social Networking & Media Platforms,Social Networking,1.1860604969273132,33,1.0070186018431488
235,Other teaching professionals,34,Digital Media Content,Digital Media Content,5.201987616693904,127,2.351301006821237
235,Other teaching professionals,35,Augmented and Virtual Reality (AR/VR),AR/VR,8.08450433648299,172,2.7868996193371154
235,Other teaching professionals,36,Machine Learning & Neural Networks,Machine Learning,19.42086025465816,498,3.6601571131617647
235,Other teaching professionals,37,Medical Imaging & Image Processing,Medical Imaging,0.15633631443819962,3,0.15570638133454914
235,Other teaching professionals,38,Health Monitoring,Health Monitoring,1.0368197591195212,22,0.9071709231806515
235,Other teaching professionals,39,Medical Information,Medical Information,0,1,-0
235,Other teaching professionals,40,E-Healthcare,E-Healthcare,0.05983357408493887,1,0.059797930214804125
241,Finance professionals,1,3D Printer Hardware,3D Printer Hardware,0,0,-0
241,Finance professionals,2,3D Printing,3D Printing,0,0,-0
241,Finance professionals,3,Additive Manufacturing,Additive Manufacturing,0,0,-0
241,Finance professionals,4,Smart Agriculture & Water Management,Smart Agriculture,0,0,-0
241,Finance professionals,5,Internet of Things (IoT),IoT,0,0,-0
241,Finance professionals,6,Predictive Energy Management and Distribution,Energy Management,0.4324336791784561,7,0.41997825724231336
241,Finance professionals,7,Industrial Automation & Robot Control,Industrial Automation,0,0,-0
241,Finance professionals,8,Remote Monitoring & Control Systems,Remote Monitoring,0,0,-0
241,Finance professionals,9,Smart Home & Intelligent Household Control,Smart Home,0,0,-0
241,Finance professionals,10,Intelligent Logistics,Intelligent Logistics,0,0,-0
241,Finance professionals,11,Autonomous Vehicles & UAVs,Autonomous Vehicles,0,0,-0
241,Finance professionals,12,Parking & Vehicle Space Management,Parking Management,0,0,-0
241,Finance professionals,13,Vehicle Telematics & Electric Vehicle Management,Vehicle Telematics,0.13527600734093526,3,0.1348667855694448
241,Finance professionals,14,Passenger Transportation,Passenger Transportation,0.11614358159463907,1,0.11588403746649302
241,Finance professionals,15,Food Ordering & Vending Systems,Food Ordering,0,0,-0
241,Finance professionals,16,Digital Advertising,Digital Advertising,0.8057875916352867,8,0.7371812289467513
241,Finance professionals,17,Electronic Trading and Auctions,E-Trading,31.81382360301407,297,4.153294995355722
241,Finance professionals,18,Online Shopping Platforms,Online Shopping,0.37219237703882735,4,0.3640945335552988
241,Finance professionals,19,E-Coupons & Promotion Management,E-Coupons,0.2286200919620147,3,0.2266739730285528
241,Finance professionals,20,Electronic Payments & Financial Transactions,E-Payment,14.551839707421351,137,3.372043125161906
241,Finance professionals,21,Mobile Payments,Mobile Payment,0.6896906107007948,6,0.6442003342505469
241,Finance professionals,22,Gaming & Wagering Systems,Gaming,3.3935769824983653,38,1.9360653410896862
241,Finance professionals,23,Digital Authentication,Digital Authentification,1.9726412306708228,25,1.431332883608946
241,Finance professionals,24,E-Learning,E-Learning,0,0,-0
241,Finance professionals,25,Location-Based Services & Tracking,Location-Based Services,0,0,-0
241,Finance professionals,26,Voice Communication,Voice Communication,0,1,-0
241,Finance professionals,27,Electronic Messaging,Electronic Messaging,0.35028488264033747,3,0.3434904320020621
241,Finance professionals,28,Workflow Management,Workflow Management,8.728629667861997,81,2.8630208507567585
241,Finance professionals,29,Cloud Storage & Data Security,Cloud Storage,0.39388215102876695,5,0.3843490660524168
241,Finance professionals,30,Information Processing,Information Processing,1.0364377895646537,12,0.9069057304320656
241,Finance professionals,31,Cloud Computing,Cloud Computing,0.08413758199399225,3,0.08403862671917932
241,Finance professionals,32,Recommender Systems,Recommender Systems,8.952399481026708,81,2.8881736088089798
241,Finance professionals,33,Social Networking & Media Platforms,Social Networking,0.997763235470468,13,0.8797910708891238
241,Finance professionals,34,Digital Media Content,Digital Media Content,0,1,-0
241,Finance professionals,35,Augmented and Virtual Reality (AR/VR),AR/VR,0.1951467328897052,2,0.1939288854876073
241,Finance professionals,36,Machine Learning & Neural Networks,Machine Learning,0.2849527789112376,3,0.2812309585704742
241,Finance professionals,37,Medical Imaging & Image Processing,Medical Imaging,0,0,-0
241,Finance professionals,38,Health Monitoring,Health Monitoring,0,0,-0
241,Finance professionals,39,Medical Information,Medical Information,0,0,-0
241,Finance professionals,40,E-Healthcare,E-Healthcare,0,0,-0
242,Administration professionals,1,3D Printer Hardware,3D Printer Hardware,0,0,-0
242,Administration professionals,2,3D Printing,3D Printing,0,0,-0
242,Administration professionals,3,Additive Manufacturing,Additive Manufacturing,0,0,-0
242,Administration professionals,4,Smart Agriculture & Water Management,Smart Agriculture,0,0,-0
242,Administration professionals,5,Internet of Things (IoT),IoT,0,0,-0
242,Administration professionals,6,Predictive Energy Management and Distribution,Energy Management,0.32427651879712477,5,0.3188465036035303
242,Administration professionals,7,Industrial Automation & Robot Control,Industrial Automation,0,1,-0
242,Administration professionals,8,Remote Monitoring & Control Systems,Remote Monitoring,0,0,-0
242,Administration professionals,9,Smart Home & Intelligent Household Control,Smart Home,0,0,-0
242,Administration professionals,10,Intelligent Logistics,Intelligent Logistics,0,0,-0
242,Administration professionals,11,Autonomous Vehicles & UAVs,Autonomous Vehicles,0.16618504339618562,2,0.16542946146639817
242,Administration professionals,12,Parking & Vehicle Space Management,Parking Management,0,0,-0
242,Administration professionals,13,Vehicle Telematics & Electric Vehicle Management,Vehicle Telematics,0.09123261126249356,1,0.09110652220604801
242,Administration professionals,14,Passenger Transportation,Passenger Transportation,0,1,-0
242,Administration professionals,15,Food Ordering & Vending Systems,Food Ordering,0,1,-0
242,Administration professionals,16,Digital Advertising,Digital Advertising,0.1740377440555179,3,0.17317093209564255
242,Administration professionals,17,Electronic Trading and Auctions,E-Trading,0.19265682285622607,2,0.19148450382552976
242,Administration professionals,18,Online Shopping Platforms,Online Shopping,0.0886481741385475,1,0.08853247589188781
242,Administration professionals,19,E-Coupons & Promotion Management,E-Coupons,0.40251045595356005,6,0.39236520947273157
242,Administration professionals,20,Electronic Payments & Financial Transactions,E-Payment,0,0,-0
242,Administration professionals,21,Mobile Payments,Mobile Payment,0,0,-0
242,Administration professionals,22,Gaming & Wagering Systems,Gaming,0.06708462581111113,3,0.06703441009015358
242,Administration professionals,23,Digital Authentication,Digital Authentification,0.05726272789694921,1,0.05723147971183635
242,Administration professionals,24,E-Learning,E-Learning,26.367122229911836,284,3.9656244464512063
242,Administration professionals,25,Location-Based Services & Tracking,Location-Based Services,0.09201976763414102,1,0.09189039498877591
242,Administration professionals,26,Voice Communication,Voice Communication,0.15450217534379956,2,0.15389400101399536
242,Administration professionals,27,Electronic Messaging,Electronic Messaging,0,1,-0
242,Administration professionals,28,Workflow Management,Workflow Management,25.700948096982,243,3.940053326965611
242,Administration professionals,29,Cloud Storage & Data Security,Cloud Storage,0.0485185041072225,1,0.04849948845173369
242,Administration professionals,30,Information Processing,Information Processing,0.9299911671372543,13,0.8309936230769527
242,Administration professionals,31,Cloud Computing,Cloud Computing,0.3781699393052419,8,0.369691161516168
242,Administration professionals,32,Recommender Systems,Recommender Systems,10.580092363539706,103,3.054347264076207
242,Administration professionals,33,Social Networking & Media Platforms,Social Networking,4.162649322102316,48,2.1334241210235865
242,Administration professionals,34,Digital Media Content,Digital Media Content,0.14591616821863798,3,0.14540327097797892
242,Administration professionals,35,Augmented and Virtual Reality (AR/VR),AR/VR,2.5234764995953465,32,1.6559149823213737
242,Administration professionals,36,Machine Learning & Neural Networks,Machine Learning,0.39823265141297143,8,0.38839387821538457
242,Administration professionals,37,Medical Imaging & Image Processing,Medical Imaging,0,0,-0
242,Administration professionals,38,Health Monitoring,Health Monitoring,0.46689794160581066,7,0.4514102479508166
242,Administration professionals,39,Medical Information,Medical Information,0,1,-0
242,Administration professionals,40,E-Healthcare,E-Healthcare,0,1,-0
243,"Sales, marketing and public relations professionals",1,3D Printer Hardware,3D Printer Hardware,0,0,-0
243,"Sales, marketing and public relations professionals",2,3D Printing,3D Printing,0,1,-0
243,"Sales, marketing and public relations professionals",3,Additive Manufacturing,Additive Manufacturing,0,0,-0
243,"Sales, marketing and public relations professionals",4,Smart Agriculture & Water Management,Smart Agriculture,0,0,-0
243,"Sales, marketing and public relations professionals",5,Internet of Things (IoT),IoT,0,1,-0
243,"Sales, marketing and public relations professionals",6,Predictive Energy Management and Distribution,Energy Management,0,1,-0
243,"Sales, marketing and public relations professionals",7,Industrial Automation & Robot Control,Industrial Automation,0.08638357152579915,1,0.08627649657367918
243,"Sales, marketing and public relations professionals",8,Remote Monitoring & Control Systems,Remote Monitoring,0,1,-0
243,"Sales, marketing and public relations professionals",9,Smart Home & Intelligent Household Control,Smart Home,0,0,-0
243,"Sales, marketing and public relations professionals",10,Intelligent Logistics,Intelligent Logistics,21.275075117164388,215,3.75123525769115
243,"Sales, marketing and public relations professionals",11,Autonomous Vehicles & UAVs,Autonomous Vehicles,0,0,-0
243,"Sales, marketing and public relations professionals",12,Parking & Vehicle Space Management,Parking Management,0.5397045955096194,6,0.5164398797332641
243,"Sales, marketing and public relations professionals",13,Vehicle Telematics & Electric Vehicle Management,Vehicle Telematics,1.3180022499219335,21,1.0893796730698366
243,"Sales, marketing and public relations professionals",14,Passenger Transportation,Passenger Transportation,1.408897157502086,24,1.143142555909367
243,"Sales, marketing and public relations professionals",15,Food Ordering & Vending Systems,Food Ordering,1.2954593799792904,17,1.0756795534448431
243,"Sales, marketing and public relations professionals",16,Digital Advertising,Digital Advertising,699.0606452224954,6823,7.242885190581056
243,"Sales, marketing and public relations professionals",17,Electronic Trading and Auctions,E-Trading,27.487040691181917,307,4.0071925527565435
243,"Sales, marketing and public relations professionals",18,Online Shopping Platforms,Online Shopping,96.49994088586178,969,5.262716421633109
243,"Sales, marketing and public relations professionals",19,E-Coupons & Promotion Management,E-Coupons,26.769178200380157,308,3.9807470317283107
243,"Sales, marketing and public relations professionals",20,Electronic Payments & Financial Transactions,E-Payment,8.305859799414561,99,2.8137127598791367
243,"Sales, marketing and public relations professionals",21,Mobile Payments,Mobile Payment,3.1152304620047326,38,1.8542690991925788
243,"Sales, marketing and public relations professionals",22,Gaming & Wagering Systems,Gaming,2.7161321443311572,40,1.7246401051197375
243,"Sales, marketing and public relations professionals",23,Digital Authentication,Digital Authentification,1.042519663362805,15,0.9111222299131674
243,"Sales, marketing and public relations professionals",24,E-Learning,E-Learning,0,0,-0
243,"Sales, marketing and public relations professionals",25,Location-Based Services & Tracking,Location-Based Services,9.795251311549672,109,2.977640370124087
243,"Sales, marketing and public relations professionals",26,Voice Communication,Voice Communication,10.624763817564302,119,3.058541976626084
243,"Sales, marketing and public relations professionals",27,Electronic Messaging,Electronic Messaging,7.433864905463651,80,2.7036865624291035
243,"Sales, marketing and public relations professionals",28,Workflow Management,Workflow Management,8.912517025327995,95,2.883736429450378
243,"Sales, marketing and public relations professionals",29,Cloud Storage & Data Security,Cloud Storage,0.07131601702926615,2,0.07125570306264693
243,"Sales, marketing and public relations professionals",30,Information Processing,Information Processing,19.74025791157969,204,3.676448219091313
243,"Sales, marketing and public relations professionals",31,Cloud Computing,Cloud Computing,2.255843984652169,29,1.5525288532731534
243,"Sales, marketing and public relations professionals",32,Recommender Systems,Recommender Systems,40.220359850598385,498,4.38767501866877
243,"Sales, marketing and public relations professionals",33,Social Networking & Media Platforms,Social Networking,45.27265753699721,597,4.50597239634197
243,"Sales, marketing and public relations professionals",34,Digital Media Content,Digital Media Content,17.403207647445527,220,3.550626129404135
243,"Sales, marketing and public relations professionals",35,Augmented and Virtual Reality (AR/VR),AR/VR,1.5800614831123776,21,1.23836835879273
243,"Sales, marketing and public relations professionals",36,Machine Learning & Neural Networks,Machine Learning,0.05999827139589974,1,0.059962332694256014
243,"Sales, marketing and public relations professionals",37,Medical Imaging & Image Processing,Medical Imaging,0,0,-0
243,"Sales, marketing and public relations professionals",38,Health Monitoring,Health Monitoring,0,0,-0
243,"Sales, marketing and public relations professionals",39,Medical Information,Medical Information,0.18303576685540884,5,0.18202886073475882
243,"Sales, marketing and public relations professionals",40,E-Healthcare,E-Healthcare,0.3167549777166918,3,0.3116838903809069
251,Software and applications developers and analysts,1,3D Printer Hardware,3D Printer Hardware,0,0,-0
251,Software and applications developers and analysts,2,3D Printing,3D Printing,0.06647601594586043,1,0.06642715279357257
251,Software and applications developers and analysts,3,Additive Manufacturing,Additive Manufacturing,0,0,-0
251,Software and applications developers and analysts,4,Smart Agriculture & Water Management,Smart Agriculture,0.26104493473208196,4,0.25816753104595397
251,Software and applications developers and analysts,5,Internet of Things (IoT),IoT,0,1,-0
251,Software and applications developers and analysts,6,Predictive Energy Management and Distribution,Energy Management,7.514968898505747,128,2.714441713247516
251,Software and applications developers and analysts,7,Industrial Automation & Robot Control,Industrial Automation,1.5234492983316645,27,1.2077005537282401
251,Software and applications developers and analysts,8,Remote Monitoring & Control Systems,Remote Monitoring,0.4346109404850744,9,0.42197587767879624
251,Software and applications developers and analysts,9,Smart Home & Intelligent Household Control,Smart Home,0.8964952454757802,19,0.8062596012081568
251,Software and applications developers and analysts,10,Intelligent Logistics,Intelligent Logistics,0.08282902513264626,1,0.08273460621914965
251,Software and applications developers and analysts,11,Autonomous Vehicles & UAVs,Autonomous Vehicles,0.4319640310369909,9,0.4195471507167676
251,Software and applications developers and analysts,12,Parking & Vehicle Space Management,Parking Management,0.22537442879067945,5,0.22350883304239955
251,Software and applications developers and analysts,13,Vehicle Telematics & Electric Vehicle Management,Vehicle Telematics,0.5106841759900685,13,0.49074756526669955
251,Software and applications developers and analysts,14,Passenger Transportation,Passenger Transportation,0.6083106018232055,20,0.5759381048125809
251,Software and applications developers and analysts,15,Food Ordering & Vending Systems,Food Ordering,0.0609737998292076,3,0.060936081456301326
251,Software and applications developers and analysts,16,Digital Advertising,Digital Advertising,41.61057576689437,662,4.42164589790571
251,Software and applications developers and analysts,17,Electronic Trading and Auctions,E-Trading,2.014139697273573,42,1.449941116480294
251,Software and applications developers and analysts,18,Online Shopping Platforms,Online Shopping,4.73167445199777,75,2.258410131913715
251,Software and applications developers and analysts,19,E-Coupons & Promotion Management,E-Coupons,1.19398873659139,26,1.0121191213022083
251,Software and applications developers and analysts,20,Electronic Payments & Financial Transactions,E-Payment,4.308738517715533,82,2.166994250635575
