nace2d,nace2d_label,tech40_id,tech40_label,tech40_labelshort,cosine2d,n_patent,xposure2d
25,"Manufacture of fabricated metal products, except machinery and equipment",21,Mobile Payments,Mobile Payment,0.3219277827978481,16,0.3166115324419115
25,"Manufacture of fabricated metal products, except machinery and equipment",22,Gaming & Wagering Systems,Gaming,0,0,-0
25,"Manufacture of fabricated metal products, except machinery and equipment",23,Digital Authentication,Digital Authentification,0.5422983927768358,28,0.5187212198831448
25,"Manufacture of fabricated metal products, except machinery and equipment",24,E-Learning,E-Learning,0,1,-0
25,"Manufacture of fabricated metal products, except machinery and equipment",25,Location-Based Services & Tracking,Location-Based Services,0.0568243367723351,3,0.05679380010930563
25,"Manufacture of fabricated metal products, except machinery and equipment",26,Voice Communication,Voice Communication,0,3,-0
25,"Manufacture of fabricated metal products, except machinery and equipment",27,Electronic Messaging,Electronic Messaging,0.5507003343975534,20,0.5260940013719266
25,"Manufacture of fabricated metal products, except machinery and equipment",28,Workflow Management,Workflow Management,1.06804958668087,37,0.928682804250709
25,"Manufacture of fabricated metal products, except machinery and equipment",29,Cloud Storage & Data Security,Cloud Storage,7.527078543902482,237,2.71603777338801
25,"Manufacture of fabricated metal products, except machinery and equipment",30,Information Processing,Information Processing,0.09716104526928467,8,0.09700881999542356
25,"Manufacture of fabricated metal products, except machinery and equipment",31,Cloud Computing,Cloud Computing,3.2295792827327836,96,1.888649393121207
25,"Manufacture of fabricated metal products, except machinery and equipment",32,Recommender Systems,Recommender Systems,0.039009917066364246,2,0.03900002979180913
25,"Manufacture of fabricated metal products, except machinery and equipment",33,Social Networking & Media Platforms,Social Networking,0.1768876833479878,7,0.1759779874595215
25,"Manufacture of fabricated metal products, except machinery and equipment",34,Digital Media Content,Digital Media Content,0.09162950902104594,4,0.09150177133045168
25,"Manufacture of fabricated metal products, except machinery and equipment",35,Augmented and Virtual Reality (AR/VR),AR/VR,0.181992166174086,8,0.18100221942035635
25,"Manufacture of fabricated metal products, except machinery and equipment",36,Machine Learning & Neural Networks,Machine Learning,2.399206424527738,107,1.6091326480942862
25,"Manufacture of fabricated metal products, except machinery and equipment",37,Medical Imaging & Image Processing,Medical Imaging,0.9232330560583744,29,0.8260364810510656
25,"Manufacture of fabricated metal products, except machinery and equipment",38,Health Monitoring,Health Monitoring,0,3,-0
25,"Manufacture of fabricated metal products, except machinery and equipment",39,Medical Information,Medical Information,0.12460143807813846,4,0.12428125305371787
25,"Manufacture of fabricated metal products, except machinery and equipment",40,E-Healthcare,E-Healthcare,0.08012647260683403,2,0.08004098068725828
26,"Manufacture of computer, electronic and optical products",1,3D Printer Hardware,3D Printer Hardware,209.0190985995454,4181,6.0355785314260695
26,"Manufacture of computer, electronic and optical products",2,3D Printing,3D Printing,215.96623812895393,4259,6.068274631068674
26,"Manufacture of computer, electronic and optical products",3,Additive Manufacturing,Additive Manufacturing,62.27575457009756,1204,4.824783813882709
26,"Manufacture of computer, electronic and optical products",4,Smart Agriculture & Water Management,Smart Agriculture,145.77465413937585,3314,5.675220909460606
26,"Manufacture of computer, electronic and optical products",5,Internet of Things (IoT),IoT,126.9972054739753,3291,5.537327762987272
26,"Manufacture of computer, electronic and optical products",6,Predictive Energy Management and Distribution,Energy Management,87.2697475461392,2044,5.1621838729160965
26,"Manufacture of computer, electronic and optical products",7,Industrial Automation & Robot Control,Industrial Automation,260.6265389728855,5854,6.256239358472557
26,"Manufacture of computer, electronic and optical products",8,Remote Monitoring & Control Systems,Remote Monitoring,418.3350597320382,9031,6.7294312988325995
26,"Manufacture of computer, electronic and optical products",9,Smart Home & Intelligent Household Control,Smart Home,428.459148299358,9484,6.7533439393505095
26,"Manufacture of computer, electronic and optical products",10,Intelligent Logistics,Intelligent Logistics,61.741785216757314,1318,4.816173689385841
26,"Manufacture of computer, electronic and optical products",11,Autonomous Vehicles & UAVs,Autonomous Vehicles,129.87768734177172,3345,5.559755141966527
26,"Manufacture of computer, electronic and optical products",12,Parking & Vehicle Space Management,Parking Management,32.74825143183762,865,4.182229779893875
26,"Manufacture of computer, electronic and optical products",13,Vehicle Telematics & Electric Vehicle Management,Vehicle Telematics,253.66507730644145,5654,6.229165869412143
26,"Manufacture of computer, electronic and optical products",14,Passenger Transportation,Passenger Transportation,21.694460908789832,522,3.770734908828132
26,"Manufacture of computer, electronic and optical products",15,Food Ordering & Vending Systems,Food Ordering,38.516551178796156,829,4.344403705222976
26,"Manufacture of computer, electronic and optical products",16,Digital Advertising,Digital Advertising,120.09765889252134,2886,5.48146974890822
26,"Manufacture of computer, electronic and optical products",17,Electronic Trading and Auctions,E-Trading,38.91428074225454,980,4.354673527609809
26,"Manufacture of computer, electronic and optical products",18,Online Shopping Platforms,Online Shopping,140.0478757652958,2889,5.6351442606021305
26,"Manufacture of computer, electronic and optical products",19,E-Coupons & Promotion Management,E-Coupons,35.7324412488488,878,4.26940191856077
26,"Manufacture of computer, electronic and optical products",20,Electronic Payments & Financial Transactions,E-Payment,380.0980925548557,9157,6.633578268674633
26,"Manufacture of computer, electronic and optical products",21,Mobile Payments,Mobile Payment,390.6423264471993,9314,6.660941194022396
26,"Manufacture of computer, electronic and optical products",22,Gaming & Wagering Systems,Gaming,47.84960471663576,1208,4.561319209769116
26,"Manufacture of computer, electronic and optical products",23,Digital Authentication,Digital Authentification,174.09758082220202,4941,5.852771379912389
26,"Manufacture of computer, electronic and optical products",24,E-Learning,E-Learning,78.65487932660805,2025,5.058257254155935
26,"Manufacture of computer, electronic and optical products",25,Location-Based Services & Tracking,Location-Based Services,116.20536780567963,2836,5.448524731399444
26,"Manufacture of computer, electronic and optical products",26,Voice Communication,Voice Communication,317.7201233584511,6905,6.454320537146873
26,"Manufacture of computer, electronic and optical products",27,Electronic Messaging,Electronic Messaging,156.03541037049763,3792,5.743240419632315
26,"Manufacture of computer, electronic and optical products",28,Workflow Management,Workflow Management,71.55919318954108,1651,4.963720982238198
26,"Manufacture of computer, electronic and optical products",29,Cloud Storage & Data Security,Cloud Storage,55.258228250717266,1539,4.7052463014473895
26,"Manufacture of computer, electronic and optical products",30,Information Processing,Information Processing,303.54081643535255,6193,6.408665981139721
26,"Manufacture of computer, electronic and optical products",31,Cloud Computing,Cloud Computing,57.73611742149277,1653,4.7491050988249
26,"Manufacture of computer, electronic and optical products",32,Recommender Systems,Recommender Systems,13.860485499408348,392,3.3234879867660556
26,"Manufacture of computer, electronic and optical products",33,Social Networking & Media Platforms,Social Networking,32.54555276053343,954,4.176023852714584
26,"Manufacture of computer, electronic and optical products",34,Digital Media Content,Digital Media Content,90.73263802614514,2171,5.2010946852742235
26,"Manufacture of computer, electronic and optical products",35,Augmented and Virtual Reality (AR/VR),AR/VR,156.69503676046858,3689,5.7474588376679305
26,"Manufacture of computer, electronic and optical products",36,Machine Learning & Neural Networks,Machine Learning,61.40963074540849,2071,4.810780142255791
26,"Manufacture of computer, electronic and optical products",37,Medical Imaging & Image Processing,Medical Imaging,239.28498839265973,5821,6.1708068084027365
26,"Manufacture of computer, electronic and optical products",38,Health Monitoring,Health Monitoring,304.10104486353976,7368,6.41050991450915
26,"Manufacture of computer, electronic and optical products",39,Medical Information,Medical Information,100.26321258745695,2388,5.3009709024297065
26,"Manufacture of computer, electronic and optical products",40,E-Healthcare,E-Healthcare,120.41081699549302,2955,5.484073793956506
27,Manufacture of electrical equipment,1,3D Printer Hardware,3D Printer Hardware,9.853976457507935,166,2.98358701158006
27,Manufacture of electrical equipment,2,3D Printing,3D Printing,8.625966913605419,136,2.8512673203560537
27,Manufacture of electrical equipment,3,Additive Manufacturing,Additive Manufacturing,3.7219600711139718,96,2.024974447460598
27,Manufacture of electrical equipment,4,Smart Agriculture & Water Management,Smart Agriculture,18.988706335313466,353,3.6376842043962765
27,Manufacture of electrical equipment,5,Internet of Things (IoT),IoT,30.989539349514494,631,4.1270571075067934
27,Manufacture of electrical equipment,6,Predictive Energy Management and Distribution,Energy Management,372.3677290287396,6752,6.61303086846049
27,Manufacture of electrical equipment,7,Industrial Automation & Robot Control,Industrial Automation,93.26754326051986,1669,5.228648091112478
27,Manufacture of electrical equipment,8,Remote Monitoring & Control Systems,Remote Monitoring,89.57198119262608,1574,5.188220900147656
27,Manufacture of electrical equipment,9,Smart Home & Intelligent Household Control,Smart Home,346.6579353926268,5772,6.541487777692429
27,Manufacture of electrical equipment,10,Intelligent Logistics,Intelligent Logistics,6.139782867396103,107,2.5145033813267528
27,Manufacture of electrical equipment,11,Autonomous Vehicles & UAVs,Autonomous Vehicles,25.43112687671408,504,3.9295074007355426
27,Manufacture of electrical equipment,12,Parking & Vehicle Space Management,Parking Management,49.95026855985089,962,4.604275246380112
27,Manufacture of electrical equipment,13,Vehicle Telematics & Electric Vehicle Management,Vehicle Telematics,130.31921558603838,2326,5.563148845891431
27,Manufacture of electrical equipment,14,Passenger Transportation,Passenger Transportation,6.61693545253102,136,2.58844109809179
27,Manufacture of electrical equipment,15,Food Ordering & Vending Systems,Food Ordering,2.0058227455215616,40,1.446236457755497
27,Manufacture of electrical equipment,16,Digital Advertising,Digital Advertising,2.435691767985108,59,1.6230792057654775
27,Manufacture of electrical equipment,17,Electronic Trading and Auctions,E-Trading,1.2733129971016914,34,1.0620741435971717
27,Manufacture of electrical equipment,18,Online Shopping Platforms,Online Shopping,2.5545092401311864,56,1.6672872798785907
27,Manufacture of electrical equipment,19,E-Coupons & Promotion Management,E-Coupons,3.9534589404491314,95,2.083362436004008
27,Manufacture of electrical equipment,20,Electronic Payments & Financial Transactions,E-Payment,6.749480344849902,148,2.6080558788677823
27,Manufacture of electrical equipment,21,Mobile Payments,Mobile Payment,6.971279430954106,158,2.6400508716951263
27,Manufacture of electrical equipment,22,Gaming & Wagering Systems,Gaming,14.947664681590247,305,3.3988192915965385
27,Manufacture of electrical equipment,23,Digital Authentication,Digital Authentification,3.0566841791811754,87,1.8362207737459986
27,Manufacture of electrical equipment,24,E-Learning,E-Learning,7.599688795149196,161,2.7255552503696174
27,Manufacture of electrical equipment,25,Location-Based Services & Tracking,Location-Based Services,5.2871623452535905,110,2.3672544578875305
27,Manufacture of electrical equipment,26,Voice Communication,Voice Communication,10.063024099816145,213,3.0044745972679894
27,Manufacture of electrical equipment,27,Electronic Messaging,Electronic Messaging,4.36975947566646,98,2.1806978294057777
27,Manufacture of electrical equipment,28,Workflow Management,Workflow Management,2.7549642496356577,59,1.737972733267189
27,Manufacture of electrical equipment,29,Cloud Storage & Data Security,Cloud Storage,1.6636639730677947,47,1.2822497656298597
27,Manufacture of electrical equipment,30,Information Processing,Information Processing,8.882225763334672,161,2.8803532097338396
27,Manufacture of electrical equipment,31,Cloud Computing,Cloud Computing,3.4596666186792477,100,1.9545806085263304
27,Manufacture of electrical equipment,32,Recommender Systems,Recommender Systems,0.7561761166656304,24,0.6980807518260258
27,Manufacture of electrical equipment,33,Social Networking & Media Platforms,Social Networking,1.3243316391447484,32,1.0931995795882878
27,Manufacture of electrical equipment,34,Digital Media Content,Digital Media Content,7.08464200165497,143,2.6560205748710124
27,Manufacture of electrical equipment,35,Augmented and Virtual Reality (AR/VR),AR/VR,9.374482295415017,175,2.9339712248835106
27,Manufacture of electrical equipment,36,Machine Learning & Neural Networks,Machine Learning,10.633828172137356,324,3.0593909985437526
27,Manufacture of electrical equipment,37,Medical Imaging & Image Processing,Medical Imaging,8.798945011279901,182,2.8709925606040465
27,Manufacture of electrical equipment,38,Health Monitoring,Health Monitoring,24.60743766959602,517,3.896608530838254
27,Manufacture of electrical equipment,39,Medical Information,Medical Information,1.397426385230841,30,1.136485252111029
27,Manufacture of electrical equipment,40,E-Healthcare,E-Healthcare,1.4817119721058303,41,1.1845758443068732
28,Manufacture of machinery and equipment n.e.c.,1,3D Printer Hardware,3D Printer Hardware,1499.1644059600694,18211,8.00581046097488
28,Manufacture of machinery and equipment n.e.c.,2,3D Printing,3D Printing,672.175796654332,7984,7.203667642352264
28,Manufacture of machinery and equipment n.e.c.,3,Additive Manufacturing,Additive Manufacturing,440.2388231109735,4936,6.780465829937397
28,Manufacture of machinery and equipment n.e.c.,4,Smart Agriculture & Water Management,Smart Agriculture,127.22841667917008,1716,5.539146652149268
28,Manufacture of machinery and equipment n.e.c.,5,Internet of Things (IoT),IoT,37.08451315600632,558,4.306528361987653
28,Manufacture of machinery and equipment n.e.c.,6,Predictive Energy Management and Distribution,Energy Management,66.20082404268658,990,4.8858971307461205
28,Manufacture of machinery and equipment n.e.c.,7,Industrial Automation & Robot Control,Industrial Automation,244.68242349164544,3372,6.193112495348272
28,Manufacture of machinery and equipment n.e.c.,8,Remote Monitoring & Control Systems,Remote Monitoring,79.66848873378221,1037,5.07106070063517
28,Manufacture of machinery and equipment n.e.c.,9,Smart Home & Intelligent Household Control,Smart Home,83.52759010861,1117,5.118360009123699
28,Manufacture of machinery and equipment n.e.c.,10,Intelligent Logistics,Intelligent Logistics,30.43486439609458,391,4.109005774278736
28,Manufacture of machinery and equipment n.e.c.,11,Autonomous Vehicles & UAVs,Autonomous Vehicles,43.89347055357313,763,4.47504248958696
28,Manufacture of machinery and equipment n.e.c.,12,Parking & Vehicle Space Management,Parking Management,7.010187004343377,114,2.645560394673993
28,Manufacture of machinery and equipment n.e.c.,13,Vehicle Telematics & Electric Vehicle Management,Vehicle Telematics,9.36329450818007,140,2.9327838269432287
28,Manufacture of machinery and equipment n.e.c.,14,Passenger Transportation,Passenger Transportation,4.286019793064195,65,2.1618451651363433
28,Manufacture of machinery and equipment n.e.c.,15,Food Ordering & Vending Systems,Food Ordering,77.45168616756631,963,5.0428431908814515
28,Manufacture of machinery and equipment n.e.c.,16,Digital Advertising,Digital Advertising,5.2019384117826775,80,2.3512917179835258
28,Manufacture of machinery and equipment n.e.c.,17,Electronic Trading and Auctions,E-Trading,2.2627498330635785,39,1.5553239378981782
28,Manufacture of machinery and equipment n.e.c.,18,Online Shopping Platforms,Online Shopping,19.744894209506008,252,3.6766827559553663
28,Manufacture of machinery and equipment n.e.c.,19,E-Coupons & Promotion Management,E-Coupons,5.3530525036205585,84,2.3794265595936492
28,Manufacture of machinery and equipment n.e.c.,20,Electronic Payments & Financial Transactions,E-Payment,46.900375726839265,655,4.541286502532945
28,Manufacture of machinery and equipment n.e.c.,21,Mobile Payments,Mobile Payment,11.433638856248017,179,3.1316138715447965
28,Manufacture of machinery and equipment n.e.c.,22,Gaming & Wagering Systems,Gaming,5.316425634534962,98,2.3726783415004737
28,Manufacture of machinery and equipment n.e.c.,23,Digital Authentication,Digital Authentification,4.264846919158345,80,2.157023082881356
28,Manufacture of machinery and equipment n.e.c.,24,E-Learning,E-Learning,5.218923857908598,101,2.3544931845188355
28,Manufacture of machinery and equipment n.e.c.,25,Location-Based Services & Tracking,Location-Based Services,1.2782097760967588,29,1.06509502542247
28,Manufacture of machinery and equipment n.e.c.,26,Voice Communication,Voice Communication,8.920862409495061,135,2.884666527178676
28,Manufacture of machinery and equipment n.e.c.,27,Electronic Messaging,Electronic Messaging,14.325651586817525,250,3.356414887550074
28,Manufacture of machinery and equipment n.e.c.,28,Workflow Management,Workflow Management,52.86712177232425,730,4.661018245208952
28,Manufacture of machinery and equipment n.e.c.,29,Cloud Storage & Data Security,Cloud Storage,1.8646384532645535,39,1.3814078240330674
28,Manufacture of machinery and equipment n.e.c.,30,Information Processing,Information Processing,88.77561952744132,1179,5.179290957898005
28,Manufacture of machinery and equipment n.e.c.,31,Cloud Computing,Cloud Computing,8.079973062759066,143,2.78634321616834
28,Manufacture of machinery and equipment n.e.c.,32,Recommender Systems,Recommender Systems,4.107266061713432,69,2.12040533913925
28,Manufacture of machinery and equipment n.e.c.,33,Social Networking & Media Platforms,Social Networking,0.6465956147171154,10,0.6083677089339071
28,Manufacture of machinery and equipment n.e.c.,34,Digital Media Content,Digital Media Content,0.9976535716972286,28,0.879713437990789
28,Manufacture of machinery and equipment n.e.c.,35,Augmented and Virtual Reality (AR/VR),AR/VR,7.108608222211788,113,2.6593646698935234
28,Manufacture of machinery and equipment n.e.c.,36,Machine Learning & Neural Networks,Machine Learning,14.202203157456367,306,3.3477814357733457
28,Manufacture of machinery and equipment n.e.c.,37,Medical Imaging & Image Processing,Medical Imaging,66.40096861541664,1057,4.888915520755801
28,Manufacture of machinery and equipment n.e.c.,38,Health Monitoring,Health Monitoring,25.609710417608618,433,3.936499736046951
28,Manufacture of machinery and equipment n.e.c.,39,Medical Information,Medical Information,37.83353092576407,552,4.326517562872723
28,Manufacture of machinery and equipment n.e.c.,40,E-Healthcare,E-Healthcare,10.015562512813238,153,2.999770286399106
29,"Manufacture of motor vehicles, trailers and semi-trailers",1,3D Printer Hardware,3D Printer Hardware,0,5,-0
29,"Manufacture of motor vehicles, trailers and semi-trailers",2,3D Printing,3D Printing,0,0,-0
29,"Manufacture of motor vehicles, trailers and semi-trailers",3,Additive Manufacturing,Additive Manufacturing,0.49144087087463256,19,0.47354323262165465
29,"Manufacture of motor vehicles, trailers and semi-trailers",4,Smart Agriculture & Water Management,Smart Agriculture,0,0,-0
29,"Manufacture of motor vehicles, trailers and semi-trailers",5,Internet of Things (IoT),IoT,2.3080842485133415,29,1.5734971886223885
29,"Manufacture of motor vehicles, trailers and semi-trailers",6,Predictive Energy Management and Distribution,Energy Management,38.297681444444976,351,4.338706943882721
29,"Manufacture of motor vehicles, trailers and semi-trailers",7,Industrial Automation & Robot Control,Industrial Automation,1.9937651623288777,25,1.4408436890167926
29,"Manufacture of motor vehicles, trailers and semi-trailers",8,Remote Monitoring & Control Systems,Remote Monitoring,1.2172409856824735,18,1.026963922922628
29,"Manufacture of motor vehicles, trailers and semi-trailers",9,Smart Home & Intelligent Household Control,Smart Home,0.4558171682522626,4,0.44134868343880307
29,"Manufacture of motor vehicles, trailers and semi-trailers",10,Intelligent Logistics,Intelligent Logistics,17.884697040867668,151,3.577873285225052
29,"Manufacture of motor vehicles, trailers and semi-trailers",11,Autonomous Vehicles & UAVs,Autonomous Vehicles,187.70756920002225,1867,5.928039544708858
29,"Manufacture of motor vehicles, trailers and semi-trailers",12,Parking & Vehicle Space Management,Parking Management,29.898747755024292,297,4.091243324087847
29,"Manufacture of motor vehicles, trailers and semi-trailers",13,Vehicle Telematics & Electric Vehicle Management,Vehicle Telematics,310.46157796458004,2765,6.431209925528684
29,"Manufacture of motor vehicles, trailers and semi-trailers",14,Passenger Transportation,Passenger Transportation,35.279993973490434,314,4.256664035556894
29,"Manufacture of motor vehicles, trailers and semi-trailers",15,Food Ordering & Vending Systems,Food Ordering,0,0,-0
29,"Manufacture of motor vehicles, trailers and semi-trailers",16,Digital Advertising,Digital Advertising,0.33859157917958305,5,0.33243461128476876
29,"Manufacture of motor vehicles, trailers and semi-trailers",17,Electronic Trading and Auctions,E-Trading,0.5133634134468879,8,0.493132368334836
29,"Manufacture of motor vehicles, trailers and semi-trailers",18,Online Shopping Platforms,Online Shopping,0.2229874652709595,4,0.22117968075435535
29,"Manufacture of motor vehicles, trailers and semi-trailers",19,E-Coupons & Promotion Management,E-Coupons,0,0,-0
29,"Manufacture of motor vehicles, trailers and semi-trailers",20,Electronic Payments & Financial Transactions,E-Payment,0,3,-0
29,"Manufacture of motor vehicles, trailers and semi-trailers",21,Mobile Payments,Mobile Payment,0.09652342602560526,2,0.09637416982459938
29,"Manufacture of motor vehicles, trailers and semi-trailers",22,Gaming & Wagering Systems,Gaming,0,1,-0
29,"Manufacture of motor vehicles, trailers and semi-trailers",23,Digital Authentication,Digital Authentification,0.26061678966148527,5,0.2577532465669376
29,"Manufacture of motor vehicles, trailers and semi-trailers",24,E-Learning,E-Learning,0,1,-0
29,"Manufacture of motor vehicles, trailers and semi-trailers",25,Location-Based Services & Tracking,Location-Based Services,0.5463310883070042,9,0.5222632006400612
29,"Manufacture of motor vehicles, trailers and semi-trailers",26,Voice Communication,Voice Communication,0,0,-0
29,"Manufacture of motor vehicles, trailers and semi-trailers",27,Electronic Messaging,Electronic Messaging,0,1,-0
29,"Manufacture of motor vehicles, trailers and semi-trailers",28,Workflow Management,Workflow Management,0.42328830462195133,4,0.41157018366841824
29,"Manufacture of motor vehicles, trailers and semi-trailers",29,Cloud Storage & Data Security,Cloud Storage,0,2,-0
29,"Manufacture of motor vehicles, trailers and semi-trailers",30,Information Processing,Information Processing,3.701636286599768,32,2.0196874901451447
29,"Manufacture of motor vehicles, trailers and semi-trailers",31,Cloud Computing,Cloud Computing,0.38061150480287587,7,0.3719739580588608
29,"Manufacture of motor vehicles, trailers and semi-trailers",32,Recommender Systems,Recommender Systems,0.11867969896408344,3,0.11840285206747429
29,"Manufacture of motor vehicles, trailers and semi-trailers",33,Social Networking & Media Platforms,Social Networking,0,0,-0
29,"Manufacture of motor vehicles, trailers and semi-trailers",34,Digital Media Content,Digital Media Content,0,0,-0
29,"Manufacture of motor vehicles, trailers and semi-trailers",35,Augmented and Virtual Reality (AR/VR),AR/VR,0.46267235861519196,8,0.4475783386793773
29,"Manufacture of motor vehicles, trailers and semi-trailers",36,Machine Learning & Neural Networks,Machine Learning,1.0512735173076069,14,0.9171687404410582
29,"Manufacture of motor vehicles, trailers and semi-trailers",37,Medical Imaging & Image Processing,Medical Imaging,0,0,-0
29,"Manufacture of motor vehicles, trailers and semi-trailers",38,Health Monitoring,Health Monitoring,0,1,-0
29,"Manufacture of motor vehicles, trailers and semi-trailers",39,Medical Information,Medical Information,0,0,-0
29,"Manufacture of motor vehicles, trailers and semi-trailers",40,E-Healthcare,E-Healthcare,0,0,-0
30,Manufacture of other transport equipment,1,3D Printer Hardware,3D Printer Hardware,3.7212064364891995,57,2.0247788807380074
30,Manufacture of other transport equipment,2,3D Printing,3D Printing,0.6883218769288216,13,0.6430732333854948
30,Manufacture of other transport equipment,3,Additive Manufacturing,Additive Manufacturing,3.724251860534708,55,2.025568935519198
30,Manufacture of other transport equipment,4,Smart Agriculture & Water Management,Smart Agriculture,0.5490049083910603,8,0.5246083497277608
30,Manufacture of other transport equipment,5,Internet of Things (IoT),IoT,0.56847476883891,15,0.541604984644058
30,Manufacture of other transport equipment,6,Predictive Energy Management and Distribution,Energy Management,0.17953259999149898,3,0.1785818783110913
30,Manufacture of other transport equipment,7,Industrial Automation & Robot Control,Industrial Automation,3.3122466863628164,59,1.9128196206610089
30,Manufacture of other transport equipment,8,Remote Monitoring & Control Systems,Remote Monitoring,1.2262184005823094,24,1.0326501398694519
30,Manufacture of other transport equipment,9,Smart Home & Intelligent Household Control,Smart Home,0.06391517412214709,1,0.0638717367531098
30,Manufacture of other transport equipment,10,Intelligent Logistics,Intelligent Logistics,21.667433643893315,270,3.7694896419451305
30,Manufacture of other transport equipment,11,Autonomous Vehicles & UAVs,Autonomous Vehicles,68.23749630171989,1161,4.916195079201266
30,Manufacture of other transport equipment,12,Parking & Vehicle Space Management,Parking Management,2.9879925210058964,44,1.8146425063890912
30,Manufacture of other transport equipment,13,Vehicle Telematics & Electric Vehicle Management,Vehicle Telematics,9.384878589458943,128,2.9350733636764152
30,Manufacture of other transport equipment,14,Passenger Transportation,Passenger Transportation,3.279515412255199,48,1.9033163832657285
30,Manufacture of other transport equipment,15,Food Ordering & Vending Systems,Food Ordering,0,0,-0
30,Manufacture of other transport equipment,16,Digital Advertising,Digital Advertising,0,1,-0
30,Manufacture of other transport equipment,17,Electronic Trading and Auctions,E-Trading,0.08741084335170701,1,0.08729991165524788
30,Manufacture of other transport equipment,18,Online Shopping Platforms,Online Shopping,0,0,-0
30,Manufacture of other transport equipment,19,E-Coupons & Promotion Management,E-Coupons,0,0,-0
30,Manufacture of other transport equipment,20,Electronic Payments & Financial Transactions,E-Payment,0,0,-0
30,Manufacture of other transport equipment,21,Mobile Payments,Mobile Payment,0,0,-0
30,Manufacture of other transport equipment,22,Gaming & Wagering Systems,Gaming,0.04515614880633875,1,0.045140816720762186
30,Manufacture of other transport equipment,23,Digital Authentication,Digital Authentification,0,0,-0
30,Manufacture of other transport equipment,24,E-Learning,E-Learning,0.0775930267310311,2,0.07751537649025818
30,Manufacture of other transport equipment,25,Location-Based Services & Tracking,Location-Based Services,0.13311873716895173,3,0.1327286823597887
30,Manufacture of other transport equipment,26,Voice Communication,Voice Communication,0.07090656831905058,2,0.0708472856987688
30,Manufacture of other transport equipment,27,Electronic Messaging,Electronic Messaging,0.12317596702609816,2,0.122866597134798
30,Manufacture of other transport equipment,28,Workflow Management,Workflow Management,0.1393618765166238,4,0.13891466593422958
30,Manufacture of other transport equipment,29,Cloud Storage & Data Security,Cloud Storage,0,0,-0
30,Manufacture of other transport equipment,30,Information Processing,Information Processing,0.5097643832285733,7,0.48992825565474885
30,Manufacture of other transport equipment,31,Cloud Computing,Cloud Computing,1.8977940155808368,46,1.3969704684285646
30,Manufacture of other transport equipment,32,Recommender Systems,Recommender Systems,0,0,-0
30,Manufacture of other transport equipment,33,Social Networking & Media Platforms,Social Networking,0,0,-0
30,Manufacture of other transport equipment,34,Digital Media Content,Digital Media Content,0,0,-0
30,Manufacture of other transport equipment,35,Augmented and Virtual Reality (AR/VR),AR/VR,0.528980633861421,13,0.5069815391098675
30,Manufacture of other transport equipment,36,Machine Learning & Neural Networks,Machine Learning,1.6872209380246221,50,1.294323037133456
30,Manufacture of other transport equipment,37,Medical Imaging & Image Processing,Medical Imaging,0.031810829614846936,1,0.03180546700691341
30,Manufacture of other transport equipment,38,Health Monitoring,Health Monitoring,0.053359057062206915,1,0.05333376889578793
30,Manufacture of other transport equipment,39,Medical Information,Medical Information,0,0,-0
30,Manufacture of other transport equipment,40,E-Healthcare,E-Healthcare,0,0,-0
31,Manufacture of furniture,1,3D Printer Hardware,3D Printer Hardware,22.27854407416985,58,3.7972745601462705
31,Manufacture of furniture,2,3D Printing,3D Printing,4.865957544286362,12,2.2858058222804374
31,Manufacture of furniture,3,Additive Manufacturing,Additive Manufacturing,12.248385279284705,39,3.2002035566870752
31,Manufacture of furniture,4,Smart Agriculture & Water Management,Smart Agriculture,0,0,-0
31,Manufacture of furniture,5,Internet of Things (IoT),IoT,0,4,-0
31,Manufacture of furniture,6,Predictive Energy Management and Distribution,Energy Management,0,0,-0
31,Manufacture of furniture,7,Industrial Automation & Robot Control,Industrial Automation,1.1360794849361406,3,0.9744002375242963
31,Manufacture of furniture,8,Remote Monitoring & Control Systems,Remote Monitoring,0.6648968812838651,4,0.6236719654358651
31,Manufacture of furniture,9,Smart Home & Intelligent Household Control,Smart Home,5.057209271237271,16,2.3235967244407525
31,Manufacture of furniture,10,Intelligent Logistics,Intelligent Logistics,0.347055577992839,1,0.3404411644524467
31,Manufacture of furniture,11,Autonomous Vehicles & UAVs,Autonomous Vehicles,0,0,-0
31,Manufacture of furniture,12,Parking & Vehicle Space Management,Parking Management,0,0,-0
31,Manufacture of furniture,13,Vehicle Telematics & Electric Vehicle Management,Vehicle Telematics,0,0,-0
31,Manufacture of furniture,14,Passenger Transportation,Passenger Transportation,5.345236778615338,18,2.3779903243379223
31,Manufacture of furniture,15,Food Ordering & Vending Systems,Food Ordering,4.704425209542518,13,2.2527601024463753
31,Manufacture of furniture,16,Digital Advertising,Digital Advertising,0,0,-0
31,Manufacture of furniture,17,Electronic Trading and Auctions,E-Trading,0,0,-0
31,Manufacture of furniture,18,Online Shopping Platforms,Online Shopping,0,2,-0
31,Manufacture of furniture,19,E-Coupons & Promotion Management,E-Coupons,0,0,-0
31,Manufacture of furniture,20,Electronic Payments & Financial Transactions,E-Payment,0,0,-0
31,Manufacture of furniture,21,Mobile Payments,Mobile Payment,0,0,-0
31,Manufacture of furniture,22,Gaming & Wagering Systems,Gaming,0,0,-0
31,Manufacture of furniture,23,Digital Authentication,Digital Authentification,0,0,-0
31,Manufacture of furniture,24,E-Learning,E-Learning,0.7066678526222597,2,0.6581205277132932
