soc2d,soc2d_label,tech40_id,tech40_label,tech40_labelshort,cosine2d,n_patent,xposure2d
23-0000,Legal Occupations,7,Industrial Automation & Robot Control,Industrial Automation,0,0,-0
23-0000,Legal Occupations,8,Remote Monitoring & Control Systems,Remote Monitoring,0,0,-0
23-0000,Legal Occupations,9,Smart Home & Intelligent Household Control,Smart Home,0,0,-0
23-0000,Legal Occupations,10,Intelligent Logistics,Intelligent Logistics,0,0,-0
23-0000,Legal Occupations,11,Autonomous Vehicles & UAVs,Autonomous Vehicles,0,0,-0
23-0000,Legal Occupations,12,Parking & Vehicle Space Management,Parking Management,0,0,-0
23-0000,Legal Occupations,13,Vehicle Telematics & Electric Vehicle Management,Vehicle Telematics,0.11655661342496745,3,0.1162943016849022
23-0000,Legal Occupations,14,Passenger Transportation,Passenger Transportation,0,0,-0
23-0000,Legal Occupations,15,Food Ordering & Vending Systems,Food Ordering,0,0,-0
23-0000,Legal Occupations,16,Digital Advertising,Digital Advertising,0,1,-0
23-0000,Legal Occupations,17,Electronic Trading and Auctions,E-Trading,0.38959008104662085,10,0.3803526942905363
23-0000,Legal Occupations,18,Online Shopping Platforms,Online Shopping,0.0673327436546366,1,0.06728196944929557
23-0000,Legal Occupations,19,E-Coupons & Promotion Management,E-Coupons,0,0,-0
23-0000,Legal Occupations,20,Electronic Payments & Financial Transactions,E-Payment,0.9552121492672283,25,0.849346588668551
23-0000,Legal Occupations,21,Mobile Payments,Mobile Payment,0.1207673299638175,3,0.12047567989863384
23-0000,Legal Occupations,22,Gaming & Wagering Systems,Gaming,0,0,-0
23-0000,Legal Occupations,23,Digital Authentication,Digital Authentification,0.3162101597725816,7,0.3111644649196715
23-0000,Legal Occupations,24,E-Learning,E-Learning,0,0,-0
23-0000,Legal Occupations,25,Location-Based Services & Tracking,Location-Based Services,0,0,-0
23-0000,Legal Occupations,26,Voice Communication,Voice Communication,0,0,-0
23-0000,Legal Occupations,27,Electronic Messaging,Electronic Messaging,0.12303217558798264,5,0.12272388301909803
23-0000,Legal Occupations,28,Workflow Management,Workflow Management,2.1975363113269495,37,1.5286405401096186
23-0000,Legal Occupations,29,Cloud Storage & Data Security,Cloud Storage,0,4,-0
23-0000,Legal Occupations,30,Information Processing,Information Processing,0.7014879752037377,14,0.6538851367932695
23-0000,Legal Occupations,31,Cloud Computing,Cloud Computing,0,1,-0
23-0000,Legal Occupations,32,Recommender Systems,Recommender Systems,1.116270308941283,22,0.9612473481819268
23-0000,Legal Occupations,33,Social Networking & Media Platforms,Social Networking,0.28680530827507655,7,0.28301213219638816
23-0000,Legal Occupations,34,Digital Media Content,Digital Media Content,0.18935911861206817,6,0.18824536006957976
23-0000,Legal Occupations,35,Augmented and Virtual Reality (AR/VR),AR/VR,0.2439841063746776,4,0.24162608420984835
23-0000,Legal Occupations,36,Machine Learning & Neural Networks,Machine Learning,0.08449977505531688,2,0.08439953907251739
23-0000,Legal Occupations,37,Medical Imaging & Image Processing,Medical Imaging,0,0,-0
23-0000,Legal Occupations,38,Health Monitoring,Health Monitoring,0,0,-0
23-0000,Legal Occupations,39,Medical Information,Medical Information,0,0,-0
23-0000,Legal Occupations,40,E-Healthcare,E-Healthcare,0,0,-0
25-0000,"Education, Training, and Library Occupations",1,3D Printer Hardware,3D Printer Hardware,0,5,-0
25-0000,"Education, Training, and Library Occupations",2,3D Printing,3D Printing,0.036477153966705006,6,0.03646906949440407
25-0000,"Education, Training, and Library Occupations",3,Additive Manufacturing,Additive Manufacturing,0,0,-0
25-0000,"Education, Training, and Library Occupations",4,Smart Agriculture & Water Management,Smart Agriculture,0.5288839099864813,47,0.5068960387712513
25-0000,"Education, Training, and Library Occupations",5,Internet of Things (IoT),IoT,0.6481352679914852,83,0.6096601750866428
25-0000,"Education, Training, and Library Occupations",6,Predictive Energy Management and Distribution,Energy Management,0.04457006862262074,8,0.04455532545788818
25-0000,"Education, Training, and Library Occupations",7,Industrial Automation & Robot Control,Industrial Automation,0.023957494958878896,4,0.023955203770388435
25-0000,"Education, Training, and Library Occupations",8,Remote Monitoring & Control Systems,Remote Monitoring,0.05872221321356275,8,0.058688516856969686
25-0000,"Education, Training, and Library Occupations",9,Smart Home & Intelligent Household Control,Smart Home,1.4030116871961231,155,1.139731308048558
25-0000,"Education, Training, and Library Occupations",10,Intelligent Logistics,Intelligent Logistics,0.06129307315131135,9,0.06125475983453743
25-0000,"Education, Training, and Library Occupations",11,Autonomous Vehicles & UAVs,Autonomous Vehicles,0.011366548527534224,1,0.011366303785067724
25-0000,"Education, Training, and Library Occupations",12,Parking & Vehicle Space Management,Parking Management,0.03511564846384692,7,0.03510843556323133
25-0000,"Education, Training, and Library Occupations",13,Vehicle Telematics & Electric Vehicle Management,Vehicle Telematics,0,0,-0
25-0000,"Education, Training, and Library Occupations",14,Passenger Transportation,Passenger Transportation,0.054100813054253724,7,0.05407445649383935
25-0000,"Education, Training, and Library Occupations",15,Food Ordering & Vending Systems,Food Ordering,0.04467580900706922,9,0.04466096072376702
25-0000,"Education, Training, and Library Occupations",16,Digital Advertising,Digital Advertising,0.10580546482214032,14,0.10560904096587226
25-0000,"Education, Training, and Library Occupations",17,Electronic Trading and Auctions,E-Trading,0,0,-0
25-0000,"Education, Training, and Library Occupations",18,Online Shopping Platforms,Online Shopping,0.13858417938238493,23,0.1381443717837655
25-0000,"Education, Training, and Library Occupations",19,E-Coupons & Promotion Management,E-Coupons,0.009797916490553922,1,0.00979775973202126
25-0000,"Education, Training, and Library Occupations",20,Electronic Payments & Financial Transactions,E-Payment,0,0,-0
25-0000,"Education, Training, and Library Occupations",21,Mobile Payments,Mobile Payment,0.01083112463853421,1,0.010830912877287942
25-0000,"Education, Training, and Library Occupations",22,Gaming & Wagering Systems,Gaming,0.025507973424328492,7,0.02550520807826268
25-0000,"Education, Training, and Library Occupations",23,Digital Authentication,Digital Authentification,0.043034675694039896,8,0.043021403501808365
25-0000,"Education, Training, and Library Occupations",24,E-Learning,E-Learning,46.20984271809741,4441,4.52645705809744
25-0000,"Education, Training, and Library Occupations",25,Location-Based Services & Tracking,Location-Based Services,0.2903436863361402,29,0.2864117857681174
25-0000,"Education, Training, and Library Occupations",26,Voice Communication,Voice Communication,0.07218367711391169,15,0.0721211383323475
25-0000,"Education, Training, and Library Occupations",27,Electronic Messaging,Electronic Messaging,0.1508951422697321,18,0.15032830068521025
25-0000,"Education, Training, and Library Occupations",28,Workflow Management,Workflow Management,0.2739432268848133,51,0.2706276766667908
25-0000,"Education, Training, and Library Occupations",29,Cloud Storage & Data Security,Cloud Storage,0.898108027614971,115,0.8074599820041476
25-0000,"Education, Training, and Library Occupations",30,Information Processing,Information Processing,0.5000561163731497,66,0.48126201650628175
25-0000,"Education, Training, and Library Occupations",31,Cloud Computing,Cloud Computing,0.0716520849530296,20,0.07159091561323676
25-0000,"Education, Training, and Library Occupations",32,Recommender Systems,Recommender Systems,1.0031911238640046,110,0.8836282531368671
25-0000,"Education, Training, and Library Occupations",33,Social Networking & Media Platforms,Social Networking,0.2089590372872528,31,0.2074675017829552
25-0000,"Education, Training, and Library Occupations",34,Digital Media Content,Digital Media Content,7.609449468125367,805,2.726827822316791
25-0000,"Education, Training, and Library Occupations",35,Augmented and Virtual Reality (AR/VR),AR/VR,1.6686095920516983,208,1.284794861381026
25-0000,"Education, Training, and Library Occupations",36,Machine Learning & Neural Networks,Machine Learning,0.1267939740072462,21,0.1264566702214504
25-0000,"Education, Training, and Library Occupations",37,Medical Imaging & Image Processing,Medical Imaging,0.03189716086126561,4,0.03189175448744314
25-0000,"Education, Training, and Library Occupations",38,Health Monitoring,Health Monitoring,1.262647469395786,121,1.0554695202717528
25-0000,"Education, Training, and Library Occupations",39,Medical Information,Medical Information,0.039503204472518295,7,0.03949293753467529
25-0000,"Education, Training, and Library Occupations",40,E-Healthcare,E-Healthcare,0.15766226114759668,19,0.1570162824988874
27-0000,"Arts, Design, Entertainment, Sports, and Media Occupations",1,3D Printer Hardware,3D Printer Hardware,0.016859752005945174,5,0.016858953373867253
27-0000,"Arts, Design, Entertainment, Sports, and Media Occupations",2,3D Printing,3D Printing,0.3557712709491867,68,0.34866389817899635
27-0000,"Arts, Design, Entertainment, Sports, and Media Occupations",3,Additive Manufacturing,Additive Manufacturing,0.047138662816618916,6,0.047121222810976936
27-0000,"Arts, Design, Entertainment, Sports, and Media Occupations",4,Smart Agriculture & Water Management,Smart Agriculture,0.1835437505659504,27,0.18252852070017714
27-0000,"Arts, Design, Entertainment, Sports, and Media Occupations",5,Internet of Things (IoT),IoT,0.14920584344611101,27,0.1486577042256989
27-0000,"Arts, Design, Entertainment, Sports, and Media Occupations",6,Predictive Energy Management and Distribution,Energy Management,0.027071070426911023,4,0.027067765043423033
27-0000,"Arts, Design, Entertainment, Sports, and Media Occupations",7,Industrial Automation & Robot Control,Industrial Automation,0.8092491102849229,103,0.7398743159829362
27-0000,"Arts, Design, Entertainment, Sports, and Media Occupations",8,Remote Monitoring & Control Systems,Remote Monitoring,0.769905334924378,93,0.7089954333523488
27-0000,"Arts, Design, Entertainment, Sports, and Media Occupations",9,Smart Home & Intelligent Household Control,Smart Home,0.7022212561838612,98,0.6544853405591455
27-0000,"Arts, Design, Entertainment, Sports, and Media Occupations",10,Intelligent Logistics,Intelligent Logistics,0.1477962381930454,15,0.14726338934737696
27-0000,"Arts, Design, Entertainment, Sports, and Media Occupations",11,Autonomous Vehicles & UAVs,Autonomous Vehicles,1.4825021381609007,168,1.1850177925562222
27-0000,"Arts, Design, Entertainment, Sports, and Media Occupations",12,Parking & Vehicle Space Management,Parking Management,0.12446091428710729,18,0.12414180637342366
27-0000,"Arts, Design, Entertainment, Sports, and Media Occupations",13,Vehicle Telematics & Electric Vehicle Management,Vehicle Telematics,1.5830798816405875,172,1.2399814461601013
27-0000,"Arts, Design, Entertainment, Sports, and Media Occupations",14,Passenger Transportation,Passenger Transportation,0.18534473990426534,26,0.18429963540359948
27-0000,"Arts, Design, Entertainment, Sports, and Media Occupations",15,Food Ordering & Vending Systems,Food Ordering,0.07224700017933794,11,0.07218429692415002
27-0000,"Arts, Design, Entertainment, Sports, and Media Occupations",16,Digital Advertising,Digital Advertising,22.541656090276735,2451,3.8090038008612024
27-0000,"Arts, Design, Entertainment, Sports, and Media Occupations",17,Electronic Trading and Auctions,E-Trading,0.13106791304689644,27,0.130695519831845
27-0000,"Arts, Design, Entertainment, Sports, and Media Occupations",18,Online Shopping Platforms,Online Shopping,0.7899815874227495,84,0.7248260610483308
27-0000,"Arts, Design, Entertainment, Sports, and Media Occupations",19,E-Coupons & Promotion Management,E-Coupons,0.574495217145504,82,0.5468320689957332
27-0000,"Arts, Design, Entertainment, Sports, and Media Occupations",20,Electronic Payments & Financial Transactions,E-Payment,0.13073504903388772,21,0.13036547153101258
27-0000,"Arts, Design, Entertainment, Sports, and Media Occupations",21,Mobile Payments,Mobile Payment,1.5132675566149032,175,1.2021002719952745
27-0000,"Arts, Design, Entertainment, Sports, and Media Occupations",22,Gaming & Wagering Systems,Gaming,1.7628186450800458,218,1.3322400907124705
27-0000,"Arts, Design, Entertainment, Sports, and Media Occupations",23,Digital Authentication,Digital Authentification,0.31854008226499547,49,0.31338522481472164
27-0000,"Arts, Design, Entertainment, Sports, and Media Occupations",24,E-Learning,E-Learning,2.7879000713237803,285,1.7491514374189607
27-0000,"Arts, Design, Entertainment, Sports, and Media Occupations",25,Location-Based Services & Tracking,Location-Based Services,3.4410403792390643,370,1.9493956169058049
27-0000,"Arts, Design, Entertainment, Sports, and Media Occupations",26,Voice Communication,Voice Communication,8.590720698525788,922,2.847200240074285
27-0000,"Arts, Design, Entertainment, Sports, and Media Occupations",27,Electronic Messaging,Electronic Messaging,4.90631249477373,548,2.2938972186582913
27-0000,"Arts, Design, Entertainment, Sports, and Media Occupations",28,Workflow Management,Workflow Management,0.34763815886069716,51,0.3409914919919877
27-0000,"Arts, Design, Entertainment, Sports, and Media Occupations",29,Cloud Storage & Data Security,Cloud Storage,0.6619870538407966,99,0.621247239982231
27-0000,"Arts, Design, Entertainment, Sports, and Media Occupations",30,Information Processing,Information Processing,0.9840363400324866,153,0.870040406180178
27-0000,"Arts, Design, Entertainment, Sports, and Media Occupations",31,Cloud Computing,Cloud Computing,0.24335387750134596,46,0.24101377115762293
27-0000,"Arts, Design, Entertainment, Sports, and Media Occupations",32,Recommender Systems,Recommender Systems,1.033842313333125,136,0.9051024093698975
27-0000,"Arts, Design, Entertainment, Sports, and Media Occupations",33,Social Networking & Media Platforms,Social Networking,5.626820153525379,699,2.4284958674318036
27-0000,"Arts, Design, Entertainment, Sports, and Media Occupations",34,Digital Media Content,Digital Media Content,27.468021256110063,2956,4.00650082929211
27-0000,"Arts, Design, Entertainment, Sports, and Media Occupations",35,Augmented and Virtual Reality (AR/VR),AR/VR,8.309991692421532,916,2.8142065392784907
27-0000,"Arts, Design, Entertainment, Sports, and Media Occupations",36,Machine Learning & Neural Networks,Machine Learning,1.4663467596087993,188,1.1759496109231058
27-0000,"Arts, Design, Entertainment, Sports, and Media Occupations",37,Medical Imaging & Image Processing,Medical Imaging,1.3587893255801513,153,1.113793116140696
27-0000,"Arts, Design, Entertainment, Sports, and Media Occupations",38,Health Monitoring,Health Monitoring,0.7714144057672518,87,0.7101907331044234
27-0000,"Arts, Design, Entertainment, Sports, and Media Occupations",39,Medical Information,Medical Information,0.12280156971769562,15,0.12249499971559578
27-0000,"Arts, Design, Entertainment, Sports, and Media Occupations",40,E-Healthcare,E-Healthcare,0.24182064273608847,33,0.23952375253764932
29-0000,Healthcare Practitioners and Technical Occupations,1,3D Printer Hardware,3D Printer Hardware,0.01918449822454031,24,0.01918332162637931
29-0000,Healthcare Practitioners and Technical Occupations,2,3D Printing,3D Printing,0.12289849880419557,43,0.12259120554522465
29-0000,Healthcare Practitioners and Technical Occupations,3,Additive Manufacturing,Additive Manufacturing,0.590216501765363,121,0.5604175338913175
29-0000,Healthcare Practitioners and Technical Occupations,4,Smart Agriculture & Water Management,Smart Agriculture,0,1,-0
29-0000,Healthcare Practitioners and Technical Occupations,5,Internet of Things (IoT),IoT,0.3455467361527987,105,0.339015394944739
29-0000,Healthcare Practitioners and Technical Occupations,6,Predictive Energy Management and Distribution,Energy Management,0,3,-0
29-0000,Healthcare Practitioners and Technical Occupations,7,Industrial Automation & Robot Control,Industrial Automation,0.022262066838420476,21,0.022260228403087882
29-0000,Healthcare Practitioners and Technical Occupations,8,Remote Monitoring & Control Systems,Remote Monitoring,0.04787535473649865,24,0.047857084793051806
29-0000,Healthcare Practitioners and Technical Occupations,9,Smart Home & Intelligent Household Control,Smart Home,0.07148016714426655,24,0.07141943637733057
29-0000,Healthcare Practitioners and Technical Occupations,10,Intelligent Logistics,Intelligent Logistics,0.05985913298502016,13,0.059823443466767934
29-0000,Healthcare Practitioners and Technical Occupations,11,Autonomous Vehicles & UAVs,Autonomous Vehicles,0.06037460619598056,16,0.060337987719420644
29-0000,Healthcare Practitioners and Technical Occupations,12,Parking & Vehicle Space Management,Parking Management,0,0,-0
29-0000,Healthcare Practitioners and Technical Occupations,13,Vehicle Telematics & Electric Vehicle Management,Vehicle Telematics,0.18624113188302496,42,0.18518094542836863
29-0000,Healthcare Practitioners and Technical Occupations,14,Passenger Transportation,Passenger Transportation,0.004870195261499667,1,0.004870176009172398
29-0000,Healthcare Practitioners and Technical Occupations,15,Food Ordering & Vending Systems,Food Ordering,0.36025236861876775,77,0.3528827711588238
29-0000,Healthcare Practitioners and Technical Occupations,16,Digital Advertising,Digital Advertising,0.008598360471012437,3,0.008598254525822012
29-0000,Healthcare Practitioners and Technical Occupations,17,Electronic Trading and Auctions,E-Trading,0,0,-0
29-0000,Healthcare Practitioners and Technical Occupations,18,Online Shopping Platforms,Online Shopping,0.128771891313888,28,0.1284186341426096
29-0000,Healthcare Practitioners and Technical Occupations,19,E-Coupons & Promotion Management,E-Coupons,0,0,-0
29-0000,Healthcare Practitioners and Technical Occupations,20,Electronic Payments & Financial Transactions,E-Payment,0.0183433786034399,6,0.018342350063907976
29-0000,Healthcare Practitioners and Technical Occupations,21,Mobile Payments,Mobile Payment,0.012819868561278168,7,0.012819517431752414
29-0000,Healthcare Practitioners and Technical Occupations,22,Gaming & Wagering Systems,Gaming,0.044780547711622695,11,0.044765594814568634
29-0000,Healthcare Practitioners and Technical Occupations,23,Digital Authentication,Digital Authentification,0.17958042965401885,38,0.1786289551030631
29-0000,Healthcare Practitioners and Technical Occupations,24,E-Learning,E-Learning,0.30107510576626056,66,0.29670265963491776
29-0000,Healthcare Practitioners and Technical Occupations,25,Location-Based Services & Tracking,Location-Based Services,0.10025874149981878,20,0.10009153301365017
29-0000,Healthcare Practitioners and Technical Occupations,26,Voice Communication,Voice Communication,0.2860246986736443,76,0.28226169644400295
29-0000,Healthcare Practitioners and Technical Occupations,27,Electronic Messaging,Electronic Messaging,0.12140109113626013,26,0.12110484562287518
29-0000,Healthcare Practitioners and Technical Occupations,28,Workflow Management,Workflow Management,0.20818463806683027,77,0.20670941624595895
29-0000,Healthcare Practitioners and Technical Occupations,29,Cloud Storage & Data Security,Cloud Storage,0.2767646834884526,66,0.2733478933674289
29-0000,Healthcare Practitioners and Technical Occupations,30,Information Processing,Information Processing,0.5415487572263218,137,0.5180621422934634
29-0000,Healthcare Practitioners and Technical Occupations,31,Cloud Computing,Cloud Computing,0.046564180350423756,16,0.04654736982700203
29-0000,Healthcare Practitioners and Technical Occupations,32,Recommender Systems,Recommender Systems,0.2608134561654253,56,0.25794355164955457
29-0000,Healthcare Practitioners and Technical Occupations,33,Social Networking & Media Platforms,Social Networking,0.051886314947405116,13,0.051863061806981574
29-0000,Healthcare Practitioners and Technical Occupations,34,Digital Media Content,Digital Media Content,0.012528136757453777,10,0.012527809056629357
29-0000,Healthcare Practitioners and Technical Occupations,35,Augmented and Virtual Reality (AR/VR),AR/VR,1.8399384727219712,455,1.3696737080246368
29-0000,Healthcare Practitioners and Technical Occupations,36,Machine Learning & Neural Networks,Machine Learning,0.6534597138997541,197,0.6141227954591676
29-0000,Healthcare Practitioners and Technical Occupations,37,Medical Imaging & Image Processing,Medical Imaging,40.74240049165567,7896,4.400567085403474
29-0000,Healthcare Practitioners and Technical Occupations,38,Health Monitoring,Health Monitoring,17.098589756956663,3474,3.532997180543396
29-0000,Healthcare Practitioners and Technical Occupations,39,Medical Information,Medical Information,28.39462067865162,4951,4.039656826736589
29-0000,Healthcare Practitioners and Technical Occupations,40,E-Healthcare,E-Healthcare,26.209459708634093,4748,3.959631320270411
31-0000,Healthcare Support Occupations,1,3D Printer Hardware,3D Printer Hardware,0.07758532405166729,13,0.07750769689210696
31-0000,Healthcare Support Occupations,2,3D Printing,3D Printing,0.02697776441656694,4,0.026974493086044164
31-0000,Healthcare Support Occupations,3,Additive Manufacturing,Additive Manufacturing,0.7473306957752228,29,0.6910103690166319
31-0000,Healthcare Support Occupations,4,Smart Agriculture & Water Management,Smart Agriculture,0.026754414843987783,4,0.02675122407570256
31-0000,Healthcare Support Occupations,5,Internet of Things (IoT),IoT,0.6655942855566558,38,0.6242526214277752
31-0000,Healthcare Support Occupations,6,Predictive Energy Management and Distribution,Energy Management,0.02200009412171824,1,0.021998319818693365
31-0000,Healthcare Support Occupations,7,Industrial Automation & Robot Control,Industrial Automation,0.027049688286921402,6,0.02704639072782402
31-0000,Healthcare Support Occupations,8,Remote Monitoring & Control Systems,Remote Monitoring,0.15502686278848093,9,0.15441251545492615
31-0000,Healthcare Support Occupations,9,Smart Home & Intelligent Household Control,Smart Home,0.1835038008082207,10,0.18248922718447658
31-0000,Healthcare Support Occupations,10,Intelligent Logistics,Intelligent Logistics,0.2889636296450479,13,0.28508621644026655
31-0000,Healthcare Support Occupations,11,Autonomous Vehicles & UAVs,Autonomous Vehicles,0.038916032626055974,2,0.03890621653411179
31-0000,Healthcare Support Occupations,12,Parking & Vehicle Space Management,Parking Management,0,0,-0
31-0000,Healthcare Support Occupations,13,Vehicle Telematics & Electric Vehicle Management,Vehicle Telematics,0,1,-0
31-0000,Healthcare Support Occupations,14,Passenger Transportation,Passenger Transportation,0,1,-0
31-0000,Healthcare Support Occupations,15,Food Ordering & Vending Systems,Food Ordering,0.10872685036698965,8,0.10851376240924662
31-0000,Healthcare Support Occupations,16,Digital Advertising,Digital Advertising,0,0,-0
31-0000,Healthcare Support Occupations,17,Electronic Trading and Auctions,E-Trading,0,0,-0
31-0000,Healthcare Support Occupations,18,Online Shopping Platforms,Online Shopping,0.548264828459434,23,0.5239595062540869
31-0000,Healthcare Support Occupations,19,E-Coupons & Promotion Management,E-Coupons,0.018490147208743025,1,0.01848909378513038
31-0000,Healthcare Support Occupations,20,Electronic Payments & Financial Transactions,E-Payment,0.02135474939509621,2,0.021353126676997184
31-0000,Healthcare Support Occupations,21,Mobile Payments,Mobile Payment,0,1,-0
31-0000,Healthcare Support Occupations,22,Gaming & Wagering Systems,Gaming,0,0,-0
31-0000,Healthcare Support Occupations,23,Digital Authentication,Digital Authentification,0.15415841982841874,10,0.15355426755070675
31-0000,Healthcare Support Occupations,24,E-Learning,E-Learning,0.9222959303075199,43,0.8253477705827811
31-0000,Healthcare Support Occupations,25,Location-Based Services & Tracking,Location-Based Services,0.21986545191575832,11,0.21813149994317088
31-0000,Healthcare Support Occupations,26,Voice Communication,Voice Communication,0.35246140472900794,20,0.34554387959846716
31-0000,Healthcare Support Occupations,27,Electronic Messaging,Electronic Messaging,0.04607464107782643,4,0.046058354865996985
31-0000,Healthcare Support Occupations,28,Workflow Management,Workflow Management,0.14782173500204446,13,0.1472886121178571
31-0000,Healthcare Support Occupations,29,Cloud Storage & Data Security,Cloud Storage,0.03543784951512327,3,0.03543043631865345
31-0000,Healthcare Support Occupations,30,Information Processing,Information Processing,0.4061905636008806,24,0.3957769604998969
31-0000,Healthcare Support Occupations,31,Cloud Computing,Cloud Computing,0.12941036605951445,6,0.12905185452130444
31-0000,Healthcare Support Occupations,32,Recommender Systems,Recommender Systems,0.068401690205013,4,0.06834846265933171
31-0000,Healthcare Support Occupations,33,Social Networking & Media Platforms,Social Networking,0,0,-0
31-0000,Healthcare Support Occupations,34,Digital Media Content,Digital Media Content,0,0,-0
31-0000,Healthcare Support Occupations,35,Augmented and Virtual Reality (AR/VR),AR/VR,0.2927087334188748,16,0.2886823162988149
31-0000,Healthcare Support Occupations,36,Machine Learning & Neural Networks,Machine Learning,0.515803332524027,39,0.49530189574316275
31-0000,Healthcare Support Occupations,37,Medical Imaging & Image Processing,Medical Imaging,1.9018130102228652,78,1.3988424528101147
31-0000,Healthcare Support Occupations,38,Health Monitoring,Health Monitoring,8.312965111425616,403,2.8145617262152345
31-0000,Healthcare Support Occupations,39,Medical Information,Medical Information,41.19709258960674,1593,4.4116621350757015
31-0000,Healthcare Support Occupations,40,E-Healthcare,E-Healthcare,19.321385136045052,812,3.6550287035771594
33-0000,Protective Service Occupations,1,3D Printer Hardware,3D Printer Hardware,0,0,-0
33-0000,Protective Service Occupations,2,3D Printing,3D Printing,0,0,-0
33-0000,Protective Service Occupations,3,Additive Manufacturing,Additive Manufacturing,0,0,-0
33-0000,Protective Service Occupations,4,Smart Agriculture & Water Management,Smart Agriculture,0.23019375852264218,20,0.22820779627869853
33-0000,Protective Service Occupations,5,Internet of Things (IoT),IoT,2.3554034444341103,198,1.592148280718481
33-0000,Protective Service Occupations,6,Predictive Energy Management and Distribution,Energy Management,0.1295108326813882,9,0.12915148966769632
33-0000,Protective Service Occupations,7,Industrial Automation & Robot Control,Industrial Automation,0.22832352757466812,18,0.22638485845867104
33-0000,Protective Service Occupations,8,Remote Monitoring & Control Systems,Remote Monitoring,15.780963416298551,1024,3.4529538984873795
33-0000,Protective Service Occupations,9,Smart Home & Intelligent Household Control,Smart Home,1.800974331264657,141,1.3509138195286925
33-0000,Protective Service Occupations,10,Intelligent Logistics,Intelligent Logistics,0.8081187341276903,55,0.7389953760053832
33-0000,Protective Service Occupations,11,Autonomous Vehicles & UAVs,Autonomous Vehicles,1.7791184727711793,140,1.340254599772304
33-0000,Protective Service Occupations,12,Parking & Vehicle Space Management,Parking Management,59.739153642312225,3737,4.783204870750354
33-0000,Protective Service Occupations,13,Vehicle Telematics & Electric Vehicle Management,Vehicle Telematics,6.657582271390961,483,2.594496807105606
33-0000,Protective Service Occupations,14,Passenger Transportation,Passenger Transportation,5.554346857295195,389,2.4157347812273966
33-0000,Protective Service Occupations,15,Food Ordering & Vending Systems,Food Ordering,0.10220673022276455,9,0.10202961595261821
33-0000,Protective Service Occupations,16,Digital Advertising,Digital Advertising,0.04889259440064409,5,0.048873135816676884
33-0000,Protective Service Occupations,17,Electronic Trading and Auctions,E-Trading,0.013453929789353315,1,0.013453523943747681
33-0000,Protective Service Occupations,18,Online Shopping Platforms,Online Shopping,0.40438508933757794,31,0.3941036882218237
33-0000,Protective Service Occupations,19,E-Coupons & Promotion Management,E-Coupons,0.32263198484925415,28,0.31728178646798033
33-0000,Protective Service Occupations,20,Electronic Payments & Financial Transactions,E-Payment,0.6597563063192574,56,0.61938618329197
33-0000,Protective Service Occupations,21,Mobile Payments,Mobile Payment,0.4008266448103045,52,0.3908027307737618
33-0000,Protective Service Occupations,22,Gaming & Wagering Systems,Gaming,3.7850253542447856,260,2.041210218599074
33-0000,Protective Service Occupations,23,Digital Authentication,Digital Authentification,17.64295181992668,1342,3.5642857395840513
33-0000,Protective Service Occupations,24,E-Learning,E-Learning,0.08015054025990807,12,0.08006497142719396
33-0000,Protective Service Occupations,25,Location-Based Services & Tracking,Location-Based Services,0.8501767039321103,81,0.7713720651633308
33-0000,Protective Service Occupations,26,Voice Communication,Voice Communication,0.20573691855567436,27,0.20431249246176147
33-0000,Protective Service Occupations,27,Electronic Messaging,Electronic Messaging,0.12239381805153299,11,0.122090278229851
33-0000,Protective Service Occupations,28,Workflow Management,Workflow Management,0.5263238589824321,54,0.5046318063539458
33-0000,Protective Service Occupations,29,Cloud Storage & Data Security,Cloud Storage,0.39459584963207356,39,0.385013029355464
33-0000,Protective Service Occupations,30,Information Processing,Information Processing,1.4923182696054114,125,1.1904945924215584
33-0000,Protective Service Occupations,31,Cloud Computing,Cloud Computing,0.14731525391584652,24,0.1467875572554788
33-0000,Protective Service Occupations,32,Recommender Systems,Recommender Systems,0.050658372513103664,5,0.0506367303137878
33-0000,Protective Service Occupations,33,Social Networking & Media Platforms,Social Networking,2.27041466930849,203,1.5584178722995947
33-0000,Protective Service Occupations,34,Digital Media Content,Digital Media Content,0.04798720338209696,8,0.04796880517858995
33-0000,Protective Service Occupations,35,Augmented and Virtual Reality (AR/VR),AR/VR,0.19653109712837025,18,0.19528744246158725
33-0000,Protective Service Occupations,36,Machine Learning & Neural Networks,Machine Learning,1.338833823712243,136,1.101908231628084
33-0000,Protective Service Occupations,37,Medical Imaging & Image Processing,Medical Imaging,0.15291030531818958,23,0.15232060881564424
33-0000,Protective Service Occupations,38,Health Monitoring,Health Monitoring,0.31165382066248204,31,0.30681730893266856
33-0000,Protective Service Occupations,39,Medical Information,Medical Information,0.10751223046519141,13,0.10730618028891176
33-0000,Protective Service Occupations,40,E-Healthcare,E-Healthcare,0.06133480362299701,4,0.06129641208594946
35-0000,Food Preparation and Serving Related Occupations,1,3D Printer Hardware,3D Printer Hardware,0,1,-0
35-0000,Food Preparation and Serving Related Occupations,2,3D Printing,3D Printing,0.021909717065794147,2,0.02190796453660719
35-0000,Food Preparation and Serving Related Occupations,3,Additive Manufacturing,Additive Manufacturing,0,0,-0
35-0000,Food Preparation and Serving Related Occupations,4,Smart Agriculture & Water Management,Smart Agriculture,0,0,-0
